the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000716A9362FEC654C0E38F95A4DADB4140,226972,0101000020110F0000C8B8A44A6CA561C1988BCE8BF2415041,226887,>1m <=5m,ATBI DATABASE,,1446947319000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309207,3954678,35.717603,-83.109272,Big Creek,Baxter Creek,4646.151855,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947319000,GRSM,UNR,,6,,,Baxter Creek Trail,Old Cataloochee Turnpike,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961632000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000002AD1F584D2DB54C08B3D0F49C8D34140,226947,0101000020110F00000F0FFBDF1CB761C1BCA4EDDD81395041,226860,>1m <=5m,ATBI DATABASE,,1446947304000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279590,3948364,35.654543,-83.43472,Porters Creek,Styx Branch,6419.41748,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947304000,GRSM,UNR,,6,,,Boulevard Trail,Alum Cave Bluffs Trailhead Parking,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000693BFD4DFDB54C0D4920DF2DAD34140,226946,0101000020110F0000DE59372E28B761C1C5CD045F95395041,226859,>1m <=5m,ATBI DATABASE,,1446947303000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279518,3948429,35.655112,-83.435533,Porters Creek,Styx Branch,6429.022949,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947303000,GRSM,UNR,,7,,,Boulevard Trail,Nfg Pullout Parking At Mp 9.48,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928800000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000051B16F5CE3DB54C0FE241F44BDD34140,226945,0101000020110F0000C3FBB72D2BB761C1C673655976395041,226858,>1m <=5m,ATBI DATABASE,,1446947303000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279496,3948329,35.654207,-83.435748,West Prong Little Pigeon River Upper,Styx Branch,6541.716309,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446947303000,GRSM,UNR,,7,,,Boulevard Trail,Alum Cave Bluffs Trailhead Parking,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000EEA056F40EDB54C0592236A93FD24140,226949,0101000020110F0000A3E614C876B661C1BBFA7983E7375041,226862,>1m <=5m,ATBI DATABASE,,1446947305000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280638,3947008,35.642561,-83.422784,Porters Creek,,5797.598145,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947305000,GRSM,UNR,,6,,,Boulevard Trail,Newfound Gap Road North,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002298171E03D954C0ED718F479ED04140,226953,0101000020110F0000787400E3B9B461C1A0A34F5A33365041,226866,>1m <=5m,ATBI DATABASE,,1446947308000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283499,3945524,35.629823,-83.390811,West Prong Little Pigeon River Upper,,6074.990234,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446947308000,GRSM,UNR,,7,,,Boulevard Trail,Newfound Gap Road North,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874454400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000A913336F33D954C0D431F644E8D04140,226951,0101000020110F00008EAA16ECE2B461C1EE79A6AA80365041,226864,>1m <=5m,ATBI DATABASE,,1446947307000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283238,3945781,35.632081,-83.39376,West Prong Little Pigeon River Upper,Walker Camp Prong,5902.485352,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947307000,GRSM,UNR,,4,,,Boulevard Trail,Newfound Gap Road North,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874454400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002DA2B43758D954C0D4AA81D989D14140,226950,0101000020110F00008BB5872902B561C16E536E8329375041,226863,>1m <=5m,ATBI DATABASE,,1446947306000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283048,3946333,35.637012,-83.396005,West Prong Little Pigeon River Upper,Walker Camp Prong,5537.604492,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446947306000,GRSM,UNR,,10,,,Boulevard Trail,Nfg Pullout Parking At Mp 12.98,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D5E6497625D954C0442F279152D14140,226952,0101000020110F0000E28F370ED7B461C1644352BEEF365041,226865,>1m <=5m,ATBI DATABASE,,1446947307000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283324,3946139,35.635325,-83.392907,West Prong Little Pigeon River Upper,Walker Camp Prong,5624.914551,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446947307000,GRSM,UNR,,10,,,Boulevard Trail,Nfg Pullout Parking At Mp 12.98,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874454400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000365111C8C1D854C0FCC3D75DB4D04140,226954,0101000020110F0000357A956582B461C1F5648D6E4A365041,226867,>1m <=5m,ATBI DATABASE,,1446947308000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,283862,3945590,35.630497,-83.386823,Upper Oconaluftee River,Sweat Heifer Creek,5890.37207,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947308000,GRSM,UNR,,6,,,Appalachian Trail,Newfound Gap Road North,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901670400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FB1A7201C2D754C0C35E3A43B7D24140,226956,0101000020110F000025D9912AA9B361C1E3CF608264385041,226869,>1m <=5m,ATBI DATABASE,,1446947310000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285318,3947299,35.646211,-83.371212,Porters Creek,,4065.037354,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947310000,GRSM,UNR,,1,,,Appalachian Trail,Nfg Pullout Parking At Mp 12.98,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1148688000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000000971AD42BFD754C0E5A1191217D34140,226957,0101000020110F00000D5DB5D5A6B361C171157AA4C8385041,226870,>1m <=5m,ATBI DATABASE,,1446947310000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285341,3947623,35.649135,-83.371045,Porters Creek,Porters Creek,3919.573242,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947310000,GRSM,UNR,,3,,,Appalachian Trail,Nfg Pullout Parking At Mp 12.98,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869702400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000388BC656E7D054C026485F2786D24140,226958,0101000020110F0000622A65EDD6AD61C1D97F592F31385041,226871,>1m <=5m,ATBI DATABASE,,1446947311000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295012,3946904,35.644712,-83.264116,Upper Raven Fork,Raven Fork,4199.62793,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446947311000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Beech Gap Trailhead Parking #2,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1155772800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed,No,day,cert,Raven Fork Expedition
0101000020E610000099861BCF6BD054C092BFB6A97ADD4140,226712,0101000020110F0000CF6A67036EAD61C1BD273DC3A5435041,226872,>1m <=5m,ATBI DATABASE,,1446947312000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295913,3956383,35.730299,-83.256576,Cosby Creek,Otter Creek,4312.834473,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446947312000,GRSM,UNR,,1,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961459200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000097B86F6407E254C081B7591F43C84140,226899,0101000020110F00005D23234E62BC61C1BE66B009792D5041,226811,>1m <=5m,ATBI DATABASE,,1446947275000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270552,3938601,35.564542,-83.531697,Little River-Goshen Prong,,5819.016602,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446947275000,GRSM,UNR,,7,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000BE67F4084DE054C051B9CB76ECC74140,226901,0101000020110F0000FBA3699CEABA61C1CF8F1B901E2D5041,226813,>1m <=5m,ATBI DATABASE,,1446947276000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272992,3938245,35.561897,-83.504698,Forney Creek,Forney Creek,6482.195801,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947276000,GRSM,UNR,,6,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,646099200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008371A0224FE054C08E57AD47FFC74140,226900,0101000020110F0000F2C30E65ECBA61C189471035322D5041,226812,>1m <=5m,ATBI DATABASE,,1446947275000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272982,3938309,35.562471,-83.504826,Little River-Goshen Prong,Forney Creek,6441.727539,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446947275000,GRSM,UNR,,7,,,Appalachian Trail,Clingmans Dome Access Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,646444800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000251822351AEF54C03BA8935FCBC74140,226886,0101000020110F00005845A6C17CC761C13EB50204FC2C5041,226799,>1m <=5m,ATBI DATABASE,,1446947268000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,252023,3938691,35.560887,-83.73597,Eagle Creek,Spence Cabin Branch,4518.333008,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446947268000,GRSM,UNR,,4,,,Eagle Creek Trail,Laurel Creek Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1090886400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E546BC35A3E854C0E413FE813CC94140,226896,0101000020110F000038969A2AFFC161C106F5476C7D2E5041,226808,>1m <=5m,ATBI DATABASE,,1446947273000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261214,3939691,35.572152,-83.634957,Little River-Crooked Creek,,4939.773926,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947273000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EA857F34A3E854C016D771363CC94140,226895,0101000020110F000052918D29FFC161C178B5651D7D2E5041,226807,>1m <=5m,ATBI DATABASE,,1446947273000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261214,3939690,35.572143,-83.634957,Little River-Crooked Creek,,4939.773926,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947273000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D758573F15E954C00E550280E8CA4140,226888,0101000020110F0000100DBE0460C261C112BAC2593C305041,226801,>1m <=5m,ATBI DATABASE,,1446947270000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260622,3941157,35.585213,-83.641918,Little River-Crooked Creek,Double Trestle Branch,4399.612305,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947270000,GRSM,UNR,,3,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D26C33D0BE954C09210FEA8FACA4140,226890,0101000020110F00000C50318557C261C119BDD6504F305041,226803,>1m <=5m,ATBI DATABASE,,1446947270000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260679,3941217,35.585768,-83.641307,Little River-Crooked Creek,Double Trestle Branch,4366.486328,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947270000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ABD3C0100BE954C0252494F6FACA4140,226891,0101000020110F00005266F75E57C261C1A565DDA14F305041,226804,>1m <=5m,ATBI DATABASE,,1446947271000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260680,3941218,35.585777,-83.641296,Little River-Crooked Creek,Double Trestle Branch,4366.486328,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947271000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841795200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000035D718F009E954C03CACBE5AF8CA4140,226893,0101000020110F0000F283CF6956C261C1DF476CE84C305041,226805,>1m <=5m,ATBI DATABASE,,1446947271000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260686,3941209,35.585697,-83.641227,Little River-Crooked Creek,Double Trestle Branch,4366.486328,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947271000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A2AA02E8E9E854C00C61B15D0CCB4140,226894,0101000020110F0000947679353BC261C139F282CE61305041,226806,>1m <=5m,ATBI DATABASE,,1446947272000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260865,3941272,35.586308,-83.639272,Little River-Crooked Creek,,4009.875244,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947272000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005EB53F0B1AE954C0B957205904CB4140,226887,0101000020110F0000E4D09A1764C261C12F06EF6E59305041,226800,>1m <=5m,ATBI DATABASE,,1446947269000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260598,3941252,35.586063,-83.642211,Little River-Crooked Creek,Double Trestle Branch,4217.709473,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947269000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000092DAFE580E854C0D67AEE2D7ACC4140,226897,0101000020110F000039724E06E2C161C141691ADEDF315041,226809,>1m <=5m,ATBI DATABASE,,1446947274000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261479,3942495,35.597472,-83.632863,Little River-Crooked Creek,Double Trestle Branch,2881.993164,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947274000,GRSM,UNR,,6,,,Middle Prong Trail,Upper Tremont Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BD973D945EF254C0DA495E4C1CCC4140,226872,0101000020110F0000B2C2471643CA61C1D1F5CBCF7D315041,226785,>1m <=5m,ATBI DATABASE,,1446947261000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247501,3942562,35.594607,-83.787019,Abrams Creek Upper,Rowans Creek,1899.265259,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947261000,GRSM,UNR,,4,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C392595AB9F654C02C946A7EC0CB4140,226865,0101000020110F0000093B65DDF5CD61C163499CED1D315041,226778,>1m <=5m,ATBI DATABASE,,1446947257000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241326,3942428,35.591805,-83.855059,Abrams Creek Lower,Abrams Creek,1745.23877,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947257000,GRSM,UNR,,4,,,Abrams Falls Trail,Abrams Falls Parking Lot,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899769600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000E64A0DF15F754C0D2F5478FD4CA4140,226861,0101000020110F0000F8ED4E7144CE61C1BED6C58627305041,226774,>1m <=5m,ATBI DATABASE,,1446947255000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240791,3941644,35.584605,-83.860706,Abrams Creek Lower,,2076.685791,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947255000,GRSM,UNR,,5,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869443200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D53E8304E7F154C08F79E4E9FECA4140,226874,0101000020110F00008C9B208BDDC961C1B01304C253305041,226787,>1m <=5m,ATBI DATABASE,,1446947262000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248135,3941577,35.585898,-83.779721,Abrams Creek Upper,Rowans Creek,2338.598145,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947262000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Oxalis_montana,Oxalis  montana,28172,Wood-sorrel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Geraniales, , , , ,Oxalidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
