the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000009145C03F4AFB54C053695EEAF4BD4140,22651,0101000020110F00001375D09BD6D161C11CBD79FAB7225041,21893,>1m <=5m,ATBI DATABASE,,1446835646000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234505,3930660,35.48403,-83.926403,Chilhowee Lake,,2145.195557,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835646000,GRSM,UNR,,8,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000418FD76AACE654C0858EFA440ED74140,22958,0101000020110F00004F21012554C061C1EE9462E5ED3C5041,22197,>1m <=5m,ATBI DATABASE,,1446835802000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264313,3951595,35.680116,-83.604269,Little River-Goshen Prong,Jay Bird Branch,3265.726318,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835802000,GRSM,UNR,,4,,,Laurel Falls Trail,Little River Gorge Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009172652094E654C04ACB34D900D74140,22959,0101000020110F0000172EAD833FC061C14D540FDDDF3C5041,22198,>1m <=5m,ATBI DATABASE,,1446835803000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264446,3951546,35.679707,-83.602787,Little River-Goshen Prong,Jay Bird Branch,3316.533447,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835803000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B63C67EFD2E654C0EBC2AF5B7BD74140,22955,0101000020110F00006D0995DB74C061C1987C45F55F3D5041,22194,>1m <=5m,ATBI DATABASE,,1446835801000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264110,3951970,35.683445,-83.60662,Little River-Goshen Prong,Jay Bird Branch,3449.800781,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835801000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000049F39F7F2CE354C03563AF89E2D64140,22980,0101000020110F000040DD8B3D5BBD61C1AE460A2CC03C5041,22219,>1m <=5m,ATBI DATABASE,,1446835813000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269259,3951317,35.678782,-83.549587,West Prong Little Pigeon River Upper,Spring Branch,1593.103149,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835813000,GRSM,UNR,,7,,,Big White Oak Quiet Walkway,Fighting Creek Gap Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F1987758A5E154C094E645DC12D64140,22989,0101000020110F000065BAB9080FBC61C1221D1D0BE73B5041,22230,>1m <=5m,ATBI DATABASE,,1446835818000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271402,3950558,35.672444,-83.525713,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1621.92627,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835818000,GRSM,UNR,,8,,,Bullhead View Quiet Walkway,Quiet Walkway Parking # 1,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C7DC992F6DE154C08CE69B4968D74140,22991,0101000020110F0000C0D47256DFBB61C1E63588044C3D5041,22232,>1m <=5m,ATBI DATABASE,,1446835819000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271742,3951706,35.682863,-83.522285,West Prong Little Pigeon River Upper,Twomile Branch,2072.164551,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835819000,GRSM,UNR,,9,,,Two Mile Lead Concession Horse Trail,Newfound Gap Road North,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F75F636EE9E154C0CEBB8DB4B1D44140,22987,0101000020110F0000DA7FF6DB48BC61C1316F25DB753A5041,22227,>1m <=5m,ATBI DATABASE,,1446835817000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270995,3949372,35.661666,-83.529868,West Prong Little Pigeon River Upper,,2128.4375,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835817000,GRSM,UNR,,6,,,Huskey Gap Trail,Newfound Gap Road North,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,895536000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E161E96204E754C054EBFA8EACCE4140,22945,0101000020110F0000AF7E4EDB9EC061C19F0219542B345041,22186,>1m <=5m,ATBI DATABASE,,1446835796000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263634,3944343,35.614634,-83.609639,Little River-Crooked Creek,Panther Creek,4158.625977,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835796000,GRSM,UNR,,5,,,Miry Ridge Trail,Elkmont Cemetery Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F997FDEACCE654C042B67DA656CE4140,22951,0101000020110F000069284FBF6FC061C1AAC9AA94D1335041,22190,>1m <=5m,ATBI DATABASE,,1446835799000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263933,3944044,35.612012,-83.606253,Little River-Crooked Creek,,4546.700195,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835799000,GRSM,UNR,,6,,,Miry Ridge Trail,Elkmont Cemetery Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000758EF03F17E054C0E4B0EF1B43C04140,22994,0101000020110F0000CF4462EEBCBA61C1A38A3FA01F255041,22235,>1m <=5m,ATBI DATABASE,,1446835822000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273121,3931597,35.502041,-83.501415,Noland Creek,Mill Creek,2788.004395,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835822000,GRSM,UNR,,6,,,Springhouse Branch Trail,Lakeview Drive East,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085356800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D695C2C87AE454C0C45AD99E56C44140,22964,0101000020110F00006CF73B2677BE61C11B6DDE7A60295041,22203,>1m <=5m,ATBI DATABASE,,1446835806000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266992,3935290,35.533887,-83.56999,Forney Creek,Yanu Branch,3835.168945,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835806000,GRSM,UNR,,4,,,Jonas Creek Trail,Clingmans Dome Road Parking #3,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006E21F00997ED54C074451285E2C34140,22897,0101000020110F0000334515EF33C661C1AD472750E7285041,22139,>1m <=5m,ATBI DATABASE,,1446835769000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254072,3935243,35.530344,-83.71234,Hazel Creek,Haw Gap Branch,3385.761719,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835769000,GRSM,UNR,,6,,,Jenkins Ridge Trail,Laurel Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000092CCBAE497E854C02AE6D912DDCD4140,22935,0101000020110F00007F0A2D8EF5C161C119D9429352335041,22177,>1m <=5m,ATBI DATABASE,,1446835792000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261384,3943700,35.608302,-83.634267,Little River-Crooked Creek,Panther Creek,2744.663574,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835792000,GRSM,UNR,,5,,,Panther Creek Trail,Upper Tremont Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,999043200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CD823D4408EA54C04CF1DC6ECECE4140,22927,0101000020110F00001E582D6A2EC361C134B9C5B74E345041,22169,>1m <=5m,ATBI DATABASE,,1446835787000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259369,3944572,35.615668,-83.65675,Little River-Crooked Creek,Lynn Camp Prong,2214.320801,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835787000,GRSM,UNR,,4,,,Middle Prong Trail,Upper Tremont Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091318400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000393248BA19EA54C08C13C7D09DCE4140,22926,0101000020110F00003CC1953E3DC361C1BBE727ED1B345041,22168,>1m <=5m,ATBI DATABASE,,1446835787000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259268,3944410,35.614184,-83.657816,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835787000,GRSM,UNR,,10,,,Middle Prong Trail,Upper Tremont Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,835228800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000814F6F8370EF54C0ABF4515507CE4140,22883,0101000020110F000091C8580EC6C761C1E211A3B87E335041,22125,>1m <=5m,ATBI DATABASE,,1446835762000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251696,3944108,35.609592,-83.741238,Little River-Crooked Creek,,1749.223022,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835762000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B32384307FF154C0F5304B7AD9CF4140,22855,0101000020110F0000485DBA5C85C961C1963066B865355041,22097,>1m <=5m,ATBI DATABASE,,1446835747000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248828,3945768,35.623818,-83.773384,Abrams Creek Upper,,3487.907715,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835747000,GRSM,UNR,,6,,,Indian Grave Gap Trail,Laurel Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006634487A9EF154C01483E892AFCF4140,22854,0101000020110F0000D6B66CEF9FC961C14EB02DF039355041,22096,>1m <=5m,ATBI DATABASE,,1446835746000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248651,3945631,35.622539,-83.775294,Abrams Creek Upper,Crooked Arm Branch,3530.170898,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835746000,GRSM,UNR,,7,,,Indian Grave Gap Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000566DE15362F154C0B04D163684CE4140,22856,0101000020110F00003AB58ED96CC961C1CE8F772D01345041,22098,>1m <=5m,ATBI DATABASE,,1446835747000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248955,3944608,35.613403,-83.771622,Abrams Creek Upper,Crooked Arm Branch,2740.321777,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835747000,GRSM,UNR,,8,,,Crooked Arm Ridge Trail,Laurel Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003C2564D6A1F154C0A174961728CE4140,22853,0101000020110F0000C966EAC9A2C961C1AAB75EF1A0335041,22095,>1m <=5m,ATBI DATABASE,,1446835745000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248595,3944306,35.610592,-83.775499,Abrams Creek Upper,Crooked Arm Branch,2545.088867,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835745000,GRSM,UNR,,10,,,Crooked Arm Ridge Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000077BE327E80F054C07AF7DE170BCD4140,22872,0101000020110F0000DCFC600CADC861C1C7B6813B77325041,22114,>1m <=5m,ATBI DATABASE,,1446835755000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250168,3943296,35.601894,-83.757838,Little River-Crooked Creek,,2142.010986,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835755000,GRSM,UNR,,1,,,Crib Gap Trail,Laurel Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003389297A08F154C0EBBE29CDA2CC4140,22869,0101000020110F000095DB308A20C961C1B0E70D4C0A325041,22111,>1m <=5m,ATBI DATABASE,,1446835754000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249406,3942964,35.598711,-83.766138,Abrams Creek Upper,Abrams Creek,2091.404541,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835754000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959644800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D7A690AF0DF154C05BD4C94742CC4140,22863,0101000020110F0000B877A6F624C961C105487F7BA5315041,22105,>1m <=5m,ATBI DATABASE,,1446835751000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249368,3942638,35.595766,-83.766456,Abrams Creek Upper,Cooper Branch,2142.952881,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835751000,GRSM,UNR,,7,,,Cades Cove Horse Trail,Anthony Creek Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959040000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000065809F5FDEF154C0764C35713ACC4140,22852,0101000020110F00007332B833D6C961C11176B24B9D315041,22094,>1m <=5m,ATBI DATABASE,,1446835745000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248213,3942644,35.595527,-83.779193,Abrams Creek Upper,Fanny Branch,1904.571411,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835745000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove New Dump Station,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008158DE0468F254C04DA4138DDECD4140,22848,0101000020110F0000A122B91A4BCA61C134D75D1E54335041,22090,>1m <=5m,ATBI DATABASE,,1446835743000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247492,3944088,35.608347,-83.787595,Abrams Creek Upper,,1870.315308,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835743000,GRSM,UNR,,6,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000029709CBB6DF254C0FBF2B2C8E4CD4140,22847,0101000020110F000075E807F54FCA61C149DB33A15A335041,22089,>1m <=5m,ATBI DATABASE,,1446835742000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247461,3944110,35.608538,-83.787943,Abrams Creek Upper,,1867.566162,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835742000,GRSM,UNR,,6,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026259200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005D055CE315F254C041C7E661A3CC4140,22851,0101000020110F00005670C05905CA61C14B8269E70A325041,22093,>1m <=5m,ATBI DATABASE,,1446835744000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247916,3943008,35.598729,-83.782582,Abrams Creek Upper,Fanny Branch,1858.516846,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835744000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026864000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000001B9399F5EF254C0CEA0D3937CCC4140,22849,0101000020110F0000761A9C1F43CA61C1A4284F5FE2315041,22091,>1m <=5m,ATBI DATABASE,,1446835743000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247510,3942888,35.597545,-83.787021,Abrams Creek Upper,Rowans Creek,1865.365356,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835743000,GRSM,UNR,,4,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,978307200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C12C73A18FF354C05A9F770510CE4140,22831,0101000020110F0000D215DE2A46CB61C1832816CC87335041,22073,>1m <=5m,ATBI DATABASE,,1446835734000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245862,3944302,35.609857,-83.805637,Abrams Creek Upper,Feezell Branch,1967.669189,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835734000,GRSM,UNR,,7,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901497600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007A70814862F354C02D3B8E7031CE4140,22838,0101000020110F0000EB3263A71FCB61C1C69135B5AA335041,22080,>1m <=5m,ATBI DATABASE,,1446835737000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246116,3944408,35.610877,-83.80287,Abrams Creek Upper,,2065.461914,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835737000,GRSM,UNR,,5,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
