the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,89601,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,89144,>1m <=5m,ATBI DATABASE,,1446873634000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446873634000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000017F8E06E76D954C0F7A8338FADCA4140,92788,0101000020110F0000ACDF03D31BB561C160CC47CCFE2F5041,92278,>1m <=5m,ATBI DATABASE,,1446875384000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282736,3940391,35.583415,-83.39785,Upper Oconaluftee River,Wild Cherry Branch,4571.491211,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875384000,GRSM,UNR,,5,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1097107200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000DD3450F578D954C0ECE8DB29ADCA4140,92786,0101000020110F0000873C08F81DB561C1CDA27262FE2F5041,92276,>1m <=5m,ATBI DATABASE,,1446875383000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282722,3940390,35.583403,-83.398004,Deep Creek,Wild Cherry Branch,4586.277344,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875383000,GRSM,UNR,,6,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833414400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004230F8486BD954C04A04E7E268CA4140,92796,0101000020110F0000B166305B12B561C185945715B72F5041,92286,>1m <=5m,ATBI DATABASE,,1446875389000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282792,3940157,35.581319,-83.397169,Deep Creek,Wild Cherry Branch,4677.62793,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875389000,GRSM,UNR,,7,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833414400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007D70E3BB59D954C0842B597B43CA4140,92805,0101000020110F000057C3367303B561C1E47EE205902F5041,92295,>1m <=5m,ATBI DATABASE,,1446875394000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282886,3940028,35.580178,-83.396098,Deep Creek,Wild Cherry Branch,4732.041016,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875394000,GRSM,UNR,,7,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1097107200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001A3219ECF8D854C09C1B9A8C0CCA4140,92830,0101000020110F00002C51553AB1B461C19439D9A8562F5041,92320,>1m <=5m,ATBI DATABASE,,1446875409000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,283417,3939829,35.578501,-83.390189,Upper Oconaluftee River,Beetree Creek,5014.759766,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875409000,GRSM,UNR,,9,,,Thomas Divide Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1097107200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001B91A1C3F9D854C0B1F9716108CA4140,92829,0101000020110F00005BA062F1B1B461C1164B7B4E522F5041,92319,>1m <=5m,ATBI DATABASE,,1446875409000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,283412,3939815,35.578374,-83.39024,Deep Creek,Beetree Creek,4999.34082,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875409000,GRSM,UNR,,10,,,Thomas Divide Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833414400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004DDC39B3CED854C0D5C8B5482ACA4140,92843,0101000020110F000032C35A5E8DB461C187F1C2B5752F5041,92333,>1m <=5m,ATBI DATABASE,,1446875417000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,283653,3939924,35.579409,-83.387612,Upper Oconaluftee River,,5065.581543,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875417000,GRSM,UNR,,9,,,Thomas Divide Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833414400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009DC142ED64D854C0B552328704CA4140,92892,0101000020110F000078B7078933B461C15A8C9A484E2F5041,92382,>1m <=5m,ATBI DATABASE,,1446875449000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,284235,3939782,35.578256,-83.381156,Upper Oconaluftee River,,4395.322754,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875449000,GRSM,UNR,,5,,,Kanati Fork Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833414400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000728AFC308D854C0E420851813CA4140,92918,0101000020110F00000487FF42E5B361C19252E97E5D2F5041,92408,>1m <=5m,ATBI DATABASE,,1446875470000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,284746,3939819,35.578701,-83.375531,Upper Oconaluftee River,,4051.78418,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875470000,GRSM,UNR,,3,,,Kanati Fork Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833414400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009086655CE6DB54C0038D5F9933CD4140,92596,0101000020110F0000B595F2B92DB761C1410C018BA1325041,92073,>1m <=5m,ATBI DATABASE,,1446875255000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279339,3942663,35.60313,-83.435931,Deep Creek,,4776.762695,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875255000,GRSM,UNR,,4,,,Deep Creek Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,63072000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007156444D14D854C05E9A96F075CE4140,92919,0101000020110F00004E167A0FEFB361C1E10DAF44F2335041,92409,>1m <=5m,ATBI DATABASE,,1446875471000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,284774,3943622,35.612967,-83.376235,Upper Oconaluftee River,Sweat Heifer Creek,4176.101074,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875471000,GRSM,UNR,,8,,,Sweat Heifer Creek Trail,Nfg Pullout Parking At Mp 21.97,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834451200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BDAB1E30CFD854C0E48198E9B6CE4140,92850,0101000020110F0000C3476DC88DB461C1E7593B2536345041,92340,>1m <=5m,ATBI DATABASE,,1446875421000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,283746,3943867,35.61495,-83.387642,Upper Oconaluftee River,Jack Bradley Branch,4855.697266,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875421000,GRSM,UNR,,6,,,Sweat Heifer Creek Trail,Newfound Gap Road South,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834451200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000098F1FF262DA54C0D3233057F8CE4140,92707,0101000020110F00007E14CFB1E4B561C1A4FF02807A345041,92195,>1m <=5m,ATBI DATABASE,,1446875326000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,281519,3944143,35.616947,-83.412285,West Prong Little Pigeon River Upper,,5591.869141,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875326000,GRSM,UNR,,6,,,Appalachian Trail,Parking At Mp 13.35,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834451200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003677A83157DB54C0FB88CA4C4ACE4140,92628,0101000020110F000056BF7622B4B661C1AF03B8ADC4335041,92111,>1m <=5m,ATBI DATABASE,,1446875278000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280154,3943587,35.611636,-83.427193,West Prong Little Pigeon River Upper,,4967.378418,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875278000,GRSM,UNR,,4,,,Appalachian Trail,Newfound Gap Road North,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834451200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000591168C2ECDD54C0476A99CD62CE4140,92451,0101000020110F000001CA9900E6B861C1145FC746DE335041,91930,>1m <=5m,ATBI DATABASE,,1446875170000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276498,3943761,35.612383,-83.467572,West Prong Little Pigeon River Upper,Road Prong,4480.003418,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875170000,GRSM,UNR,,4,,,Road Prong Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000DF596235DBDD54C0C21329B64ACE4140,92455,0101000020110F000002EBAC18D7B861C15793CB1BC5335041,91934,>1m <=5m,ATBI DATABASE,,1446875173000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276593,3943677,35.611648,-83.4665,West Prong Little Pigeon River Upper,Road Prong,4535.50293,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875173000,GRSM,UNR,,7,,,Road Prong Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000276D6D8BB9DC54C05213083113CE4140,92558,0101000020110F0000DF5AB215E1B761C1EF11E31B8B335041,92034,>1m <=5m,ATBI DATABASE,,1446875232000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,278190,3943449,35.609954,-83.448821,West Prong Little Pigeon River Upper,Road Prong,5135.062988,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875232000,GRSM,UNR,,5,,,Road Prong Trail,Indian Gap Road Parking,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A97A8FB986DC54C0B7B79CD12ACE4140,92563,0101000020110F00000B9F69ECB5B761C1695691CAA3335041,92039,>1m <=5m,ATBI DATABASE,,1446875235000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278473,3943522,35.610675,-83.445719,Deep Creek,Road Prong,5383.678223,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875235000,GRSM,UNR,,2,,,Appalachian Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833328000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E6B4D5AFCBDC54C09B09BF41ACCD4140,92552,0101000020110F0000337D317EF0B761C145DD8B941F335041,92028,>1m <=5m,ATBI DATABASE,,1446875228000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,278081,3943103,35.606812,-83.449928,West Prong Little Pigeon River Upper,,5515.166992,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446875228000,GRSM,UNR,,7,,,Appalachian Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833328000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000019B65C4CDFDC54C0B271F54A76CD4140,92546,0101000020110F0000EDF7202601B861C13857A335E7325041,92022,>1m <=5m,ATBI DATABASE,,1446875225000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,277968,3942923,35.605166,-83.451125,West Prong Little Pigeon River Upper,,5469.901367,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875225000,GRSM,UNR,,6,,,Appalachian Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833328000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000011D6CE4972DF54C0F47AEF30ECCC4140,92347,0101000020110F000037D951D430BA61C162CB39F456325041,91828,>1m <=5m,ATBI DATABASE,,1446875107000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,274312,3942547,35.600951,-83.491347,Little River-Goshen Prong,Sweet Creek,4235.673828,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875107000,GRSM,UNR,,5,,,Sugarland Mountain Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,998956800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006ADEBBAA0CDE54C042532D248BCE4140,92440,0101000020110F000081B6F61901B961C19F69DA6A08345041,91919,>1m <=5m,ATBI DATABASE,,1446875163000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276325,3943902,35.613614,-83.469519,West Prong Little Pigeon River Upper,Road Prong,4406.62793,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875163000,GRSM,UNR,,7,,,Road Prong Trail,Clingmans Dome Access Road,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000C1FE11A417DE54C0122FE24ADCCF4140,92436,0101000020110F0000FC1CEF6B0AB961C114664BA968355041,91915,>1m <=5m,ATBI DATABASE,,1446875161000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276293,3945045,35.623903,-83.470189,West Prong Little Pigeon River Upper,Road Prong,3903.95752,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875161000,GRSM,UNR,,3,,,Road Prong Trail,Newfound Gap Road North,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000002E6C1C9D92DF54C0A3247519F6D04140,92340,0101000020110F0000468789484CBA61C19A9D431E8F365041,91822,>1m <=5m,ATBI DATABASE,,1446875103000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,274222,3946052,35.632503,-83.49332,West Prong Little Pigeon River Upper,,3234.389404,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875103000,GRSM,UNR,,10,,,Cove Hardwood Nature Trail,Chimney Picnic Area #1,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863654400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006F6C8F41BBDF54C08C20413D72D14140,92333,0101000020110F0000FF090ACD6EBA61C1D62031D710375041,91815,>1m <=5m,ATBI DATABASE,,1446875099000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,274008,3946478,35.636292,-83.4958,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,2793.293701,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875099000,GRSM,UNR,,6,,,Cove Hardwood Nature Trail,Newfound Gap Road North,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863654400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DAB389C133DE54C02B1B4C864DD14140,92430,0101000020110F00007EDBBE4C22B961C105D56679EA365041,91910,>1m <=5m,ATBI DATABASE,,1446875158000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276169,3946299,35.635171,-83.471905,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,3389.003418,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875158000,GRSM,UNR,,5,,,Chimney Tops Trail,Newfound Gap Road North,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901670400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BE89C88011DE54C0A02A1BE046D04140,92442,0101000020110F0000DD85703505B961C1E6835D06D8355041,91921,>1m <=5m,ATBI DATABASE,,1446875164000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276336,3945405,35.627156,-83.469814,West Prong Little Pigeon River Upper,Road Prong,3764.182373,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875164000,GRSM,UNR,,8,,,Chimney Tops Trail,Chimney Tops Trailhead Overflow Pullout Parkng,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863654400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C329D1640FDE54C051FAB9D61BD04140,92443,0101000020110F00009F92D86A03B961C1667DAC0EAB355041,91922,>1m <=5m,ATBI DATABASE,,1446875165000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276344,3945259,35.625843,-83.469686,West Prong Little Pigeon River Upper,Road Prong,3807.83667,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875165000,GRSM,UNR,,3,,,Chimney Tops Trail,Newfound Gap Road North,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863654400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AEB5E87EFDDD54C0CFB23217C1D04140,92449,0101000020110F0000BA186E37F4B861C1D9783BBA57365041,91928,>1m <=5m,ATBI DATABASE,,1446875169000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276457,3945816,35.630886,-83.468593,West Prong Little Pigeon River Upper,Road Prong,3587.584961,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446875169000,GRSM,UNR,,6,,,Chimney Tops Trail,Chimney Tops Trailhead Overflow Pullout Parkng,Valid,Acer_rubrum_v_rubrum,Acer  rubrum v. rubrum,337,Red Maple,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863654400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Aceraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
