the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,51093,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,50573,>1m <=5m,ATBI DATABASE,,1446851629000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851629000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000FA75631ED2F654C084C3E2A2E0CA4140,51158,0101000020110F00009C02FEE50ACE61C18256672334305041,50638,>1m <=5m,ATBI DATABASE,,1446851663000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241167,3941674,35.584974,-83.85657,Abrams Creek Lower,,2167.110352,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851663000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000031EDC9C6BAF654C0EE6FA200CBCA4140,51164,0101000020110F00004DDAE912F7CD61C1FD4AB28B1D305041,50644,>1m <=5m,ATBI DATABASE,,1446851666000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241294,3941597,35.584313,-83.855146,Abrams Creek Lower,,2222.507812,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851666000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004A5472C5BAF654C0033316B5CACA4140,51163,0101000020110F00001409C611F7CD61C150FACC3C1D305041,50643,>1m <=5m,ATBI DATABASE,,1446851665000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241294,3941596,35.584304,-83.855145,Abrams Creek Lower,,2222.507812,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851665000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000736354FBAFF654C07A9A4A41E2CA4140,51169,0101000020110F00008A22E8E7EDCD61C1667E2DD435305041,50649,>1m <=5m,ATBI DATABASE,,1446851668000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241356,3941674,35.585023,-83.854487,Abrams Creek Upper,,2153.966309,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851668000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CD76B0BED4F554C08E4CC68C4BC84140,51194,0101000020110F0000506B3BB533CD61C191362BD6812D5041,50674,>1m <=5m,ATBI DATABASE,,1446851681000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242504,3939395,35.564799,-83.841106,Abrams Creek Upper,,2153.500244,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851681000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900374400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000595EDB3687F554C0FD657A40DBC94140,51205,0101000020110F0000033976DCF1CC61C134AD882E232F5041,50685,>1m <=5m,ATBI DATABASE,,1446851687000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242972,3940736,35.576997,-83.836374,Abrams Creek Upper,Wildcat Branch,1925.342041,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851687000,GRSM,UNR,,3,,,Gregory Ridge Trail,Forge Creek Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008F449585A2F354C0871054F088CB4140,51247,0101000020110F0000156B323656CB61C1F7D306E8E3305041,50727,>1m <=5m,ATBI DATABASE,,1446851710000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245695,3942114,35.59011,-83.80679,Abrams Creek Upper,Oliver Branch,1859.68335,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851710000,GRSM,UNR,,6,,,Lawson Cemetery Access,Cades Cove Loop Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CBFE9C2984F254C05A0D5489DCCB4140,51258,0101000020110F0000AA13B70163CA61C1444667373B315041,50738,>1m <=5m,ATBI DATABASE,,1446851716000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247287,3942352,35.592661,-83.789312,Abrams Creek Upper,,1887.785156,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851716000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026259200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D7B81337AF154C01917FF5877CA4140,51276,0101000020110F0000B5A4292081C961C1D8105D2FC62F5041,50756,>1m <=5m,ATBI DATABASE,,1446851726000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248724,3941101,35.58176,-83.773079,Abrams Creek Upper,Rowans Creek,2814.316895,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851726000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,962064000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C977A53C45F154C015C67D88E6CB4140,51278,0101000020110F0000E17C9E2454C961C14AF342A845315041,50758,>1m <=5m,ATBI DATABASE,,1446851727000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249052,3942336,35.592966,-83.769847,Abrams Creek Upper,Cooper Branch,2351.763184,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851727000,GRSM,UNR,,7,,,Cades Cove Horse Trail,Cades Cove Campground Segment A,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,870739200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CE3F371D29F154C09CBBFDBCE0CB4140,51280,0101000020110F0000EEF523423CC961C17866DA9A3F315041,50760,>1m <=5m,ATBI DATABASE,,1446851728000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249207,3942312,35.592789,-83.76813,Abrams Creek Upper,Cooper Branch,2433.510254,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851728000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Campground Segment A,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,870739200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000156C634C17F154C0ECBDC78C7CCB4140,51283,0101000020110F00004DD7A0202DC961C1CE64B2F7D6305041,50763,>1m <=5m,ATBI DATABASE,,1446851730000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249296,3941970,35.589732,-83.767043,Abrams Creek Upper,Cooper Branch,2831.597656,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851730000,GRSM,UNR,,7,,,Cades Cove Horse Trail,Cades Cove Campground Segment A,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000474847B3DEF054C05F98CF70C5CB4140,51292,0101000020110F00000DCE050FFDC861C1635B401823315041,50772,>1m <=5m,ATBI DATABASE,,1446851735000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249616,3942208,35.591956,-83.763588,Abrams Creek Upper,Maynard Creek,2461.864258,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851735000,GRSM,UNR,,5,,,Anthony Creek Trail,Anthony Creek Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000C9D07A5BFF054C015B36C5AE7CB4140,51294,0101000020110F000035BBDFAEE2C861C1B09C858346315041,50774,>1m <=5m,ATBI DATABASE,,1446851736000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249791,3942318,35.592991,-83.761693,Abrams Creek Upper,Abrams Creek,2366.474121,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851736000,GRSM,UNR,,4,,,Anthony Creek Trail,Anthony Creek Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901065600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099B3531387F054C0B9BE933F6DCA4140,51296,0101000020110F000084298FA3B2C861C1F9E575A3BB2F5041,50776,>1m <=5m,ATBI DATABASE,,1446851737000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250068,3941029,35.581452,-83.75824,Abrams Creek Upper,Left Prong Anthony Creek,2769.596436,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851737000,GRSM,UNR,,6,,,Russell Field Trail,Laurel Creek Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959731200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000DD24B3CBEEF054C0221E8E5021CA4140,51290,0101000020110F000077707FBA0AC961C1C96400586C2F5041,50770,>1m <=5m,ATBI DATABASE,,1446851734000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249487,3940788,35.579135,-83.764571,Abrams Creek Upper,,3491.335938,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851734000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005571FFFEE5F054C05EFF08AC24CA4140,51291,0101000020110F000004FF464103C961C16F3B83D96F2F5041,50771,>1m <=5m,ATBI DATABASE,,1446851734000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249536,3940798,35.579237,-83.764034,Abrams Creek Upper,,3469.966797,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851734000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E289494DF5F054C014AAA8B501CA4140,51289,0101000020110F00007AEF144110C961C1B4D825574B2F5041,50769,>1m <=5m,ATBI DATABASE,,1446851733000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249448,3940682,35.57817,-83.764968,Abrams Creek Upper,,3417.666504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851733000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839462400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000061D86C08F5F354C0C3EA6B444DC64140,51241,0101000020110F00006358D5499CCB61C14B4E371F6D2B5041,50721,>1m <=5m,ATBI DATABASE,,1446851707000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245109,3937591,35.549226,-83.811826,Abrams Creek Upper,Lonesome Branch,3552.092041,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851707000,GRSM,UNR,,7,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004A7F5A05E4F354C00C270AB02CC64140,51244,0101000020110F0000F1D311D78DCB61C1442C171D4B2B5041,50724,>1m <=5m,ATBI DATABASE,,1446851708000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245200,3937478,35.548232,-83.810788,Abrams Creek Upper,Lonesome Branch,3556.796875,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851708000,GRSM,UNR,,6,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E2860D8662F354C04800D91956C54140,51251,0101000020110F000057D9A8DB1FCB61C138049D206B2A5041,50731,>1m <=5m,ATBI DATABASE,,1446851712000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245896,3936731,35.541683,-83.802884,Abrams Creek Upper,Ekaneetlee Creek,4179.033691,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851712000,GRSM,UNR,,7,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1028073600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FAA013B41CF054C0E45E833F35C54140,51303,0101000020110F0000DEBF0C4C58C861C102394BD6482A5041,50783,>1m <=5m,ATBI DATABASE,,1446851741000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,250530,3936489,35.540681,-83.751748,Eagle Creek,,3869.027832,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851741000,GRSM,UNR,,10,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902188800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D5B32D511DF154C0BF40F1ECBDC34140,51279,0101000020110F00002ACB383D32C961C16D70851FC1285041,50759,>1m <=5m,ATBI DATABASE,,1446851727000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,249074,3935258,35.529227,-83.76741,Eagle Creek,,3453.262695,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851727000,GRSM,UNR,,6,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007B71BEE565F154C0B1C237917CC34140,51275,0101000020110F00004FAEB3E16FC961C155A889EA7C285041,50755,>1m <=5m,ATBI DATABASE,,1446851725000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,248666,3935048,35.527232,-83.77184,Eagle Creek,,3578.219727,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851725000,GRSM,UNR,,10,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002A49A1A3AAF054C087014F8A71C14140,51293,0101000020110F00000AC0D8D7D0C861C1A61065275B265041,50773,>1m <=5m,ATBI DATABASE,,1446851735000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,249653,3933248,35.511271,-83.760411,Eagle Creek,Eagle Creek,2054.057617,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851735000,GRSM,UNR,,8,,,Eagle Creek Trail,Lakeview Drive West,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902361600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D5622F9570F054C0EE6A301CEEC04140,51295,0101000020110F0000C6E32A899FC861C144181707D2255041,50775,>1m <=5m,ATBI DATABASE,,1446851736000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,249962,3932794,35.50726,-83.756867,Eagle Creek,Eagle Creek,2275.019531,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851736000,GRSM,UNR,,10,,,Eagle Creek Trail,Lakeview Drive West,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902361600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099355DC1A9F554C0E4FE615AFAC34140,51195,0101000020110F0000E9EB67320FCD61C17EEF962F00295041,50675,>1m <=5m,ATBI DATABASE,,1446851682000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242634,3935646,35.531071,-83.838482,Abrams Creek Upper,Forge Creek,3169.621582,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851682000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959904000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003FB702D049F554C074F597A821C34140,51217,0101000020110F000009D270B6BDCC61C17DD9490C1E285041,50697,>1m <=5m,ATBI DATABASE,,1446851693000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,243144,3934897,35.524458,-83.832626,Lake Cheoah-Little Tennessee River,,4396.772461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851693000,GRSM,UNR,,8,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,964483200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003107145927F554C0BA15E8310FC34140,51223,0101000020110F000074181F71A0CC61C1F707D6C70A285041,50703,>1m <=5m,ATBI DATABASE,,1446851697000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,243333,3934829,35.523894,-83.830522,Lake Cheoah-Little Tennessee River,,4291.560059,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851697000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,873331200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F1443440FDF554C08C791021BFC24140,51189,0101000020110F00008A78101C56CD61C18B9E1C3BB7275041,50669,>1m <=5m,ATBI DATABASE,,1446851679000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,North Carolina,242141,3934592,35.521451,-83.843578,Lake Cheoah-Little Tennessee River,,4340.593262,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851679000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,842227200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004F15EEBD01F654C00A9E63BCBDC24140,51187,0101000020110F0000D4DF86EC59CD61C11F1AECC6B5275041,50667,>1m <=5m,ATBI DATABASE,,1446851677000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,North Carolina,242116,3934588,35.521408,-83.843852,Lake Cheoah-Little Tennessee River,,4337.385254,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851677000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
