the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,20149,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,19388,>1m <=5m,ATBI DATABASE,,1446834273000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446834273000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000082F099D382DD54C02E11FA69C1D44140,21610,0101000020110F0000C04997088CB861C1EBF5DB46863A5041,20852,>1m <=5m,ATBI DATABASE,,1446835045000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,277222,3949267,35.662146,-83.461106,Le Conte Creek,Le Conte Creek,4534.361328,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835045000,GRSM,UNR,,6,,,Rainbow Falls Trail,Roaring Fork Motor Nature Trail,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000019C204DDFADD54C0238B26EAA1D44140,21571,0101000020110F0000A93E18FBF1B861C19C1A8759653A5041,20811,>1m <=5m,ATBI DATABASE,,1446835021000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276556,3949177,35.661184,-83.468432,Le Conte Creek,,4011.735352,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835021000,GRSM,UNR,,7,,,Rainbow Falls Trail,Roaring Fork Motor Nature Trail,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008996626599DD54C02D253250B2D44140,21604,0101000020110F00001620AA339FB861C132DCD77D763A5041,20845,>1m <=5m,ATBI DATABASE,,1446835041000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,277096,3949219,35.661685,-83.462484,Le Conte Creek,Le Conte Creek,4488.660645,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446835041000,GRSM,UNR,,4,,,Rainbow Falls Trail,Roaring Fork Motor Nature Trail,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000813E4D9D8FDB54C02336DE71D8D54140,21654,0101000020110F00006378740DE4B661C1D6FBF0F8A93B5041,20896,>1m <=5m,ATBI DATABASE,,1446835069000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280004,3950143,35.670661,-83.430637,Porters Creek,Trillium Branch,4532.071289,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835069000,GRSM,UNR,,7,,,Brushy Mountain Trail,Roaring Fork Motor Nature Trail,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865728000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000067C1294BCBDB54C05CBC382EF9D54140,21647,0101000020110F0000938AF2BC16B761C17D723032CC3B5041,20889,>1m <=5m,ATBI DATABASE,,1446835066000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279677,3950262,35.67166,-83.434279,Roaring Fork,Surry Fork,4839.992188,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835066000,GRSM,UNR,,6,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,871948800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C2AFD54125DA54C08F491870D0D74140,21701,0101000020110F0000D6CB694DB0B561C121827EEBB83D5041,20944,>1m <=5m,ATBI DATABASE,,1446835096000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282048,3951800,35.686042,-83.40852,Porters Creek,,2706.458984,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835096000,GRSM,UNR,,7,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006925AD8B0ADA54C073234A5A75D74140,21710,0101000020110F00007B62C39D99B561C121BBC0AD593D5041,20953,>1m <=5m,ATBI DATABASE,,1446835103000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282188,3951488,35.683262,-83.40689,Porters Creek,,2935.390869,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835103000,GRSM,UNR,,7,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DE40ACF72EDA54C0F49B4A85FFD64140,21699,0101000020110F000075EAA28CB8B561C1B35FA879DE3C5041,20942,>1m <=5m,ATBI DATABASE,,1446835095000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,281977,3951094,35.679666,-83.409113,Porters Creek,Cannon Creek,3164.641602,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835095000,GRSM,UNR,,5,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000026B0F5A13DA54C02C0DE7E734D74140,21707,0101000020110F0000F6826918A1B561C1E1C3184B163D5041,20950,>1m <=5m,ATBI DATABASE,,1446835101000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282134,3951271,35.681295,-83.407427,Porters Creek,Cannon Creek,3047.893066,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835101000,GRSM,UNR,,5,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BDB7E5606CDA54C0CDB3A0A47ED64140,21692,0101000020110F0000C961ADB4ECB561C14D769FBA573C5041,20935,>1m <=5m,ATBI DATABASE,,1446835090000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,281627,3950666,35.675733,-83.412861,Porters Creek,Cannon Creek,3391.798584,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835090000,GRSM,UNR,,4,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FB351FF874D954C05B90D7CA1ED64140,21746,0101000020110F0000CEE7BB941AB561C1CCFA9284F33B5041,20989,>1m <=5m,ATBI DATABASE,,1446835126000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282986,3950308,35.672808,-83.39776,Porters Creek,Porters Creek,2608.455811,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835126000,GRSM,UNR,,2,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005195471B6DD954C0353A0F4AFFD64140,21748,0101000020110F000020F639E713B561C1491DBA3BDE3C5041,20991,>1m <=5m,ATBI DATABASE,,1446835127000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283048,3951067,35.679659,-83.39728,Porters Creek,Porters Creek,2439.120605,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835127000,GRSM,UNR,,9,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869616000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000A2F1C0D742D954C015D63952B2D54140,21750,0101000020110F0000441B3302F0B461C1DF72DA1D823B5041,20993,>1m <=5m,ATBI DATABASE,,1446835128000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283254,3949934,35.669498,-83.394701,Porters Creek,Porters Creek,2847.121094,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835128000,GRSM,UNR,,6,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000043E21E4BBFD854C08ED51FCEB4D44140,21774,0101000020110F00000DE69F4880B461C1E0EEAF18793A5041,21017,>1m <=5m,ATBI DATABASE,,1446835144000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283960,3949058,35.661761,-83.386672,Porters Creek,Porters Creek,3297.746582,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835144000,GRSM,UNR,,7,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869702400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009597A4E19DD354C09C1F201B65D04140,21966,0101000020110F000055236DCD24B061C1758AB89CF7355041,21209,>1m <=5m,ATBI DATABASE,,1446835281000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291130,3945148,35.628079,-83.306507,Bradley Fork,Taywa Creek,4986.789062,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835281000,GRSM,UNR,,6,,,Bradley Fork Trail,Newfound Gap Road South,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000049806D6C92D354C0E98AA0D160D04140,21969,0101000020110F000026E83E121BB061C188B6F521F3355041,21212,>1m <=5m,ATBI DATABASE,,1446835283000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291193,3945132,35.627948,-83.305808,Upper Raven Fork,Taywa Creek,5031.904297,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835283000,GRSM,UNR,,7,,,Hughes Ridge Trail,Newfound Gap Road South,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C69E919697D354C01B6C8CCB28D04140,21967,0101000020110F00009BFC23751FB061C14C524A98B8355041,21210,>1m <=5m,ATBI DATABASE,,1446835282000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291160,3944943,35.626238,-83.306123,Bradley Fork,Taywa Creek,4831.829102,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835282000,GRSM,UNR,,5,,,Bradley Fork Trail,Newfound Gap Road South,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001630512281D354C02EA7311FA5D04140,21972,0101000020110F0000200B26630CB061C19CEB9C803A365041,21215,>1m <=5m,ATBI DATABASE,,1446835286000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291294,3945361,35.630032,-83.304753,Upper Raven Fork,,5065.473633,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835286000,GRSM,UNR,,8,,,Hughes Ridge Trail,Newfound Gap Road South,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000001BED14ADED754C035967B4476D84140,21838,0101000020110F000001ABAB30C1B361C1B3A71053663E5041,21081,>1m <=5m,ATBI DATABASE,,1446835193000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285282,3952283,35.691102,-83.372939,Porters Creek,Woolly Tops Branch,2322.323486,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835193000,GRSM,UNR,,5,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1355356800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000F2AEF93F27D654C074AAD0CE96DB4140,21883,0101000020110F000032BBB14F4CB261C138B66896AB415041,21126,>1m <=5m,ATBI DATABASE,,1446835225000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287772,3954935,35.715533,-83.346142,Little Pigeon River Upper,Ramsey Branch,4121.294922,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835225000,GRSM,UNR,,4,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F7471FC090D654C00D5979E313DA4140,21874,0101000020110F000066CDB8E9A5B261C1E51B25E316405041,21117,>1m <=5m,ATBI DATABASE,,1446835219000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287158,3953639,35.703725,-83.352581,Little Pigeon River Upper,,2210.52832,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835219000,GRSM,UNR,,4,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000022192B9751D654C0060AEEA709DA4140,21877,0101000020110F00005B9F6C4570B261C1106C6D2F0C405041,21120,>1m <=5m,ATBI DATABASE,,1446835221000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287506,3953596,35.703413,-83.348726,Little Pigeon River Upper,Middle Prong Little Pigeon River,2393.19873,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835221000,GRSM,UNR,,3,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001326E51E2DD654C01A01A08029DA4140,21882,0101000020110F0000DDDF1F4C51B261C101132B7E2D405041,21125,>1m <=5m,ATBI DATABASE,,1446835224000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287710,3953699,35.704385,-83.3465,Little Pigeon River Upper,Middle Prong Little Pigeon River,2461.437988,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835224000,GRSM,UNR,,6,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A528651FD2D554C0DA523A6A22DA4140,21897,0101000020110F000028C33F0304B261C1137D841426405041,21140,>1m <=5m,ATBI DATABASE,,1446835233000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288212,3953663,35.704168,-83.340946,Little Pigeon River Upper,Middle Prong Little Pigeon River,2511.830566,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835233000,GRSM,UNR,,4,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B11AE106FFD554C09437407022DA4140,21886,0101000020110F0000D50C5E262AB261C12B21D11A26405041,21129,>1m <=5m,ATBI DATABASE,,1446835227000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287964,3953669,35.704169,-83.343687,Little Pigeon River Upper,Middle Prong Little Pigeon River,2468.542969,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835227000,GRSM,UNR,,8,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A5A31F1799D554C04704756779DA4140,21905,0101000020110F00005EDD3B93D3B161C1D2F4EC0F81405041,21148,>1m <=5m,ATBI DATABASE,,1446835238000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288534,3953950,35.706823,-83.337465,Little Pigeon River Upper,Ramsey Branch,2892.848877,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835238000,GRSM,UNR,,5,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004B2FFF5BA8D554C07B95A0B226DA4140,21904,0101000020110F0000D7850A8BE0B161C13980398F2A405041,21147,>1m <=5m,ATBI DATABASE,,1446835237000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288443,3953672,35.704299,-83.338397,Little Pigeon River Upper,Ramsey Branch,2565.769531,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835237000,GRSM,UNR,,5,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000091EA4B347DD554C01B1E957722DA4140,21908,0101000020110F0000BDCD39E4BBB161C122267C2226405041,21151,>1m <=5m,ATBI DATABASE,,1446835239000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288681,3953652,35.70417,-83.335763,Little Pigeon River Upper,Middle Prong Little Pigeon River,2611.294678,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835239000,GRSM,UNR,,8,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006268E0A06DD554C05E9B31FF3ADA4140,21910,0101000020110F00003E72B5A9AEB161C1740B42CA3F405041,21153,>1m <=5m,ATBI DATABASE,,1446835240000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288769,3953733,35.704919,-83.334812,Little Pigeon River Upper,Middle Prong Little Pigeon River,2673.527588,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835240000,GRSM,UNR,,6,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
