the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,53466,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,52903,>1m <=5m,ATBI DATABASE,,1446852914000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852914000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000004B8A50EB64FA54C014BB109463C44140,53467,0101000020110F00009083B8D613D161C12285EB006E295041,52904,>1m <=5m,ATBI DATABASE,,1446852914000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235940,3936198,35.534282,-83.912405,Chilhowee Lake,,2696.564941,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852914000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000771200000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000E7099D3A83F854C0C1520C790CC24140,53474,0101000020110F0000D57334BD7ACF61C19A3653CFFC265041,52911,>1m <=5m,ATBI DATABASE,,1446852918000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238547,3934091,35.515999,-83.883005,Chilhowee Lake,,4726.155273,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852918000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-631152000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000D10C3DBD4DFC54C09C463CD454C14140,53444,0101000020110F0000721966FEB2D261C1D8C4A0323D265041,52882,>1m <=5m,ATBI DATABASE,,1446852903000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233155,3933628,35.510394,-83.942241,Chilhowee Lake,,2230.546387,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852903000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C4FE34464FFC54C026F3CEFC45C14140,53443,0101000020110F000016AA254CB4D261C13C547EB62D265041,52881,>1m <=5m,ATBI DATABASE,,1446852903000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233145,3933578,35.509942,-83.942334,Chilhowee Lake,,2198.58252,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852903000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000021FEFF6A9BFC54C0FFA4DBCB23C04140,53442,0101000020110F000040DF61F7F4D261C15B6890F5FE245041,52880,>1m <=5m,ATBI DATABASE,,1446852902000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232694,3932608,35.501086,-83.946982,Chilhowee Lake,,1815.259766,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852902000,GRSM,UNR,,6,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000055AFD2A5ABFC54C084048574CAC04140,53441,0101000020110F0000832613C002D361C1F3DB23D4AC255041,52879,>1m <=5m,ATBI DATABASE,,1446852901000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232621,3933175,35.506172,-83.947972,Chilhowee Lake,,1867.141113,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852901000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000089B196DF22FD54C08C0C0756D6C04140,53439,0101000020110F00002050380268D361C143355939B9255041,52877,>1m <=5m,ATBI DATABASE,,1446852900000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,231962,3933235,35.506534,-83.955249,Chilhowee Lake,,1882.110352,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852900000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000004DDAEF4421FD54C006D38857E1C04140,53440,0101000020110F0000DA0D74A566D361C1DE81DEB4C4255041,52878,>1m <=5m,ATBI DATABASE,,1446852901000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,231972,3933272,35.50687,-83.955151,Chilhowee Lake,,1856.013672,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852901000,GRSM,UNR,,4,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000017726A3CD8FD54C0ACF8DE9DC4C14140,53438,0101000020110F0000BFCA3C0A02D461C17EF192D5B1265041,52876,>1m <=5m,ATBI DATABASE,,1446852899000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230982,3934072,35.513806,-83.966319,Chilhowee Lake,Maynard Creek,1264.128052,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852899000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000009D74CD0A03FE54C01900386309C24140,53437,0101000020110F00009DE3326526D461C1DC5B3297F9265041,52875,>1m <=5m,ATBI DATABASE,,1446852899000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230752,3934312,35.515905,-83.968931,Chilhowee Lake,,1286.852295,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852899000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000692FD5DE1DFE54C0BCF972182CC24140,53435,0101000020110F0000970F382E3DD461C1CEAF54CE1D275041,52873,>1m <=5m,ATBI DATABASE,,1446852898000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230607,3934434,35.516964,-83.970569,Chilhowee Lake,Tabcat Creek,1260.915527,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852898000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000003766D2369FE54C016FD3D9281C24140,53430,0101000020110F0000D4E90A1B7DD461C1C73504FF76275041,52869,>1m <=5m,ATBI DATABASE,,1446852895000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230199,3934736,35.519572,-83.975163,Chilhowee Lake,Tabcat Creek,1190.91394,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852895000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000793C952265FE54C02DB926BE89C24140,53431,0101000020110F0000C34AA4B479D461C118C4DE857F275041,52870,>1m <=5m,ATBI DATABASE,,1446852896000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230222,3934763,35.519822,-83.974919,Chilhowee Lake,Tabcat Creek,1218.243286,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852896000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000077479BEA76FE54C0549B19ACA1C24140,53429,0101000020110F0000AB45ADCE88D461C1F3242E7E98275041,52868,>1m <=5m,ATBI DATABASE,,1446852894000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230126,3934847,35.520552,-83.976004,Chilhowee Lake,Tabcat Creek,1231.734985,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852894000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000F9D783C09FFE54C006515697C9C24140,53425,0101000020110F0000AD402F7DABD461C14340E325C2275041,52864,>1m <=5m,ATBI DATABASE,,1446852892000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229904,3934989,35.52177,-83.978496,Chilhowee Lake,Tabcat Creek,1288.809814,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852892000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000358BD17F9EFE54C0B6BE51FDD3C24140,53427,0101000020110F00000924D16CAAD461C129E1ACFFCC275041,52866,>1m <=5m,ATBI DATABASE,,1446852893000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229912,3935024,35.522088,-83.97842,Chilhowee Lake,Tabcat Creek,1317.749756,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852893000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034121600000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000A1766A549EFE54C0720AAE96D4C24140,53428,0101000020110F0000287FF447AAD461C16038B59FCD275041,52867,>1m <=5m,ATBI DATABASE,,1446852894000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229913,3935026,35.522106,-83.978409,Chilhowee Lake,Tabcat Creek,1317.749756,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852894000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000008A9E24F50FFF54C0651944A667C34140,53424,0101000020110F00006F2B05C90AD561C104A6471667285041,52863,>1m <=5m,ATBI DATABASE,,1446852891000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229299,3935543,35.526594,-83.985345,Chilhowee Lake,Tabcat Creek,1405.984985,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852891000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000008DCD54A915FF54C0EC91FE456DC34140,53423,0101000020110F0000D79328A10FD561C18FFBBAF46C285041,52862,>1m <=5m,ATBI DATABASE,,1446852891000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229268,3935563,35.526765,-83.985693,Chilhowee Lake,Tabcat Creek,1349.492432,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852891000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000004706C8B63DFF54C04E0FA18971C44140,53422,0101000020110F0000F8B86AA531D561C112BE87927C295041,52861,>1m <=5m,ATBI DATABASE,,1446852890000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229073,3936451,35.534708,-83.988138,Chilhowee Lake,Shop Creek,1540.868286,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852890000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000003E39173A47FF54C07C301C14BCC44140,53421,0101000020110F00008CD4B9B939D561C1468A9E5ECA295041,52860,>1m <=5m,ATBI DATABASE,,1446852889000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229028,3936705,35.536983,-83.988718,Chilhowee Lake,,1322.64502,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852889000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000007FF918374BFF54C06BC6EBBFE3C44140,53420,0101000020110F00004C09DE1C3DD561C12BCA4FC6F3295041,52859,>1m <=5m,ATBI DATABASE,,1446852889000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229010,3936840,35.538194,-83.988962,Chilhowee Lake,,1241.446167,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852889000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000009A0C0EA31FC54C0C4EBB25344C44140,53445,0101000020110F000027EA445D9BD261C1042E46634D295041,52883,>1m <=5m,ATBI DATABASE,,1446852904000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233385,3936168,35.533328,-83.940543,Chilhowee Lake,Bunker Hill Branch,2306.540771,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852904000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000808525E12CFC54C093BEF13E59C44140,53446,0101000020110F000090AB011697D261C1A0B64E3863295041,52884,>1m <=5m,ATBI DATABASE,,1446852904000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233415,3936238,35.533967,-83.940235,Chilhowee Lake,Bunker Hill Branch,2318.101318,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852904000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D26027C27FE54C02716D1E6E0C74140,53436,0101000020110F000051097F5845D461C1C68ED37D122D5041,52874,>1m <=5m,ATBI DATABASE,,1446852898000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230703,3939382,35.561544,-83.971156,Abrams Creek Lower,Panther Creek,1249.553101,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852898000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000AD0A6DC942FE54C052A2CCD61FC64140,53432,0101000020110F00005D5A9C885CD461C182C0A3B33D2B5041,52871,>1m <=5m,ATBI DATABASE,,1446852897000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230506,3937866,35.54784,-83.972822,Abrams Creek Lower,Blacksmith Branch,1281.922852,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852897000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000058DA3B690FF54C04B83BCCD44C74140,53419,0101000020110F0000069D3A2378D561C12D14F0866F2C5041,52858,>1m <=5m,ATBI DATABASE,,1446852888000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228688,3938914,35.55678,-83.993203,Abrams Creek Lower,Panther Creek,1270.90979,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852888000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994809600000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000566D74B793FF54C096384A1C41C74140,53418,0101000020110F00008B3F2FB07AD561C11CDEEEAB6B2C5041,52857,>1m <=5m,ATBI DATABASE,,1446852887000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228671,3938902,35.556668,-83.993387,Abrams Creek Lower,Panther Creek,1268.720825,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852887000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000DE39013E99FB54C0A700452AE1C94140,53449,0101000020110F0000E8AA94B219D261C1657F445B292F5041,52887,>1m <=5m,ATBI DATABASE,,1446852906000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234375,3941008,35.577177,-83.931224,Abrams Creek Lower,,2304.960693,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852906000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A31C2F519BFB54C0E20BA2D4EFC94140,53448,0101000020110F00004020B6751BD261C1F097ABAB382F5041,52886,>1m <=5m,ATBI DATABASE,,1446852905000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3941058,35.577625,-83.931351,Abrams Creek Lower,,2339.017334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852905000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sorghastrum_nutans,Sorghastrum  nutans,37464,Yellow Indian Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
