the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,222279,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,222210,>1m <=5m,ATBI DATABASE,,1446944661000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446944661000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000418FD76AACE654C0858EFA440ED74140,223129,0101000020110F00004F21012554C061C1EE9462E5ED3C5041,223060,>1m <=5m,ATBI DATABASE,,1446945122000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264313,3951595,35.680116,-83.604269,Little River-Goshen Prong,Jay Bird Branch,3265.726318,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945122000,GRSM,UNR,,4,,,Laurel Falls Trail,Little River Gorge Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009172652094E654C04ACB34D900D74140,223133,0101000020110F0000172EAD833FC061C14D540FDDDF3C5041,223064,>1m <=5m,ATBI DATABASE,,1446945124000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264446,3951546,35.679707,-83.602787,Little River-Goshen Prong,Jay Bird Branch,3316.533447,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945124000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B63C67EFD2E654C0EBC2AF5B7BD74140,223124,0101000020110F00006D0995DB74C061C1987C45F55F3D5041,223055,>1m <=5m,ATBI DATABASE,,1446945119000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264110,3951970,35.683445,-83.60662,Little River-Goshen Prong,Jay Bird Branch,3449.800781,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945119000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D5335A2DE1E554C0B2BB45023BD64140,223145,0101000020110F0000D0AC5788A7BF61C1CD208304113C5041,223076,>1m <=5m,ATBI DATABASE,,1446945131000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265417,3950850,35.673669,-83.591865,Little River-Goshen Prong,Laurel Branch,2584.388428,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945131000,GRSM,UNR,,4,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000066765F93AAE554C0E4C2B5A511D64140,223149,0101000020110F00004D13D72879BF61C134206EC6E53B5041,223080,>1m <=5m,ATBI DATABASE,,1446945133000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265715,3950702,35.672407,-83.588532,Little River-Goshen Prong,Pine Knot Branch,2499.495117,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945133000,GRSM,UNR,,4,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D110DCE846E554C05D3E590B15D64140,223151,0101000020110F0000D7225B8324BF61C102019C53E93B5041,223082,>1m <=5m,ATBI DATABASE,,1446945134000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266266,3950699,35.67251,-83.582449,Little River-Goshen Prong,,2339.835938,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945134000,GRSM,UNR,,6,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B920532527E554C01C36641804D64140,223153,0101000020110F0000DEA73D8909BF61C11581619BD73B5041,223084,>1m <=5m,ATBI DATABASE,,1446945135000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266440,3950637,35.671993,-83.58051,Little River-Goshen Prong,,2289.902588,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945135000,GRSM,UNR,,4,,,Laurel Falls Trail,Laurel Falls Parking B,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B1B47280F7E554C05C1249EFB9D64140,223143,0101000020110F00004CD12C7EBABF61C19FB040B8953C5041,223074,>1m <=5m,ATBI DATABASE,,1446945129000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265305,3951283,35.677542,-83.593227,Little River-Goshen Prong,Laurel Branch,2597.709961,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945129000,GRSM,UNR,,4,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A22E3B8C35E454C0FB10C8E371D54140,223175,0101000020110F00008B48C9583CBE61C1BA364BC23E3B5041,223106,>1m <=5m,ATBI DATABASE,,1446945147000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267762,3950107,35.667531,-83.565764,West Prong Little Pigeon River Upper,Mids Branch,2755.477051,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945147000,GRSM,UNR,,8,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C9DECFDF1AE454C00CDEC73940D54140,223176,0101000020110F0000215F68B125BE61C13F4429D70A3B5041,223107,>1m <=5m,ATBI DATABASE,,1446945148000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267905,3949935,35.666016,-83.564136,West Prong Little Pigeon River Upper,Mids Branch,2641.845459,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945148000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FEA4448C83E454C0CCFC3D8D88D54140,223167,0101000020110F0000EF75A5977EBE61C160B42F73563B5041,223098,>1m <=5m,ATBI DATABASE,,1446945143000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267333,3950195,35.668223,-83.570525,West Prong Little Pigeon River Upper,,2842.304688,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945143000,GRSM,UNR,,9,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CA44082ACBE454C0C5606259D4D54140,223157,0101000020110F0000149B846ABBBE61C1AC93CFB0A53B5041,223088,>1m <=5m,ATBI DATABASE,,1446945137000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266944,3950462,35.670536,-83.574896,West Prong Little Pigeon River Upper,,2693.658691,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945137000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007ABE73E3CEE554C0337F4E46F7D54140,223147,0101000020110F000023CE000098BF61C1AD571834CA3B5041,223078,>1m <=5m,ATBI DATABASE,,1446945132000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265512,3950618,35.671602,-83.590748,Little River-Goshen Prong,Laurel Branch,2535.305176,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945132000,GRSM,UNR,,9,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001E64C716E7E554C05ADA04738FD54140,223144,0101000020110F00007C33B28DACBF61C1905B27A95D3B5041,223075,>1m <=5m,ATBI DATABASE,,1446945130000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265369,3950270,35.668433,-83.592225,Little River-Goshen Prong,Laurel Branch,2150.874512,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945130000,GRSM,UNR,,5,,,Laurel Falls Quiet Walkway,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000D1F4BFEEBE354C034D89EAAD9D44140,223179,0101000020110F00003AA483E0FDBD61C19AFEFCA09F3A5041,223110,>1m <=5m,ATBI DATABASE,,1446945150000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268155,3949581,35.662886,-83.561275,Little River-Goshen Prong,Mids Branch,2681.388184,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945150000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D9ABE118C5E354C0759DAAA8E5D44140,223183,0101000020110F00004760AED7DCBD61C168C33E2AAC3A5041,223114,>1m <=5m,ATBI DATABASE,,1446945152000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268371,3949616,35.663252,-83.558901,Little River-Goshen Prong,Mids Branch,2733.93335,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945152000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000046651E549DE354C0B3BE0703DDD44140,223193,0101000020110F000021F72711BBBD61C11DF93A20A33A5041,223124,>1m <=5m,ATBI DATABASE,,1446945157000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268590,3949581,35.662988,-83.556474,Little River-Goshen Prong,Mids Branch,2793.988281,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945157000,GRSM,UNR,,7,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005F0F7CC560E354C09A2A8FA336D44140,223205,0101000020110F0000DA9AC3A287BD61C146F6E936F5395041,223136,>1m <=5m,ATBI DATABASE,,1446945163000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268910,3949009,35.657911,-83.552777,West Prong Little Pigeon River Upper,Sugarland Branch,3043.218994,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945163000,GRSM,UNR,,3,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A1ABAA2011E354C044F431401ED44140,223220,0101000020110F000007DC88FE43BD61C115A6E5B8DB395041,223150,>1m <=5m,ATBI DATABASE,,1446945170000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269348,3948915,35.657166,-83.547916,West Prong Little Pigeon River Upper,,3020.463135,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945170000,GRSM,UNR,,7,,,Huskey Gap Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033171200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000429FDFC21DE254C092273CADCAD44140,223255,0101000020110F000021239A4D75BC61C122199EF58F3A5041,223185,>1m <=5m,ATBI DATABASE,,1446945190000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270708,3949464,35.662428,-83.533062,West Prong Little Pigeon River Upper,,2154.683838,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945190000,GRSM,UNR,,6,,,Huskey Gap Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831772800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F1987758A5E154C094E645DC12D64140,223265,0101000020110F000065BAB9080FBC61C1221D1D0BE73B5041,223197,>1m <=5m,ATBI DATABASE,,1446945196000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271402,3950558,35.672444,-83.525713,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1621.92627,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945196000,GRSM,UNR,,8,,,Bullhead View Quiet Walkway,Quiet Walkway Parking # 1,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007D319BCDF1E154C064841C0DC0D74140,223262,0101000020110F000055DA32F84FBC61C15F780AC9A73D5041,223194,>1m <=5m,ATBI DATABASE,,1446945195000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271017,3952022,35.685542,-83.530379,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1810.942871,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945195000,GRSM,UNR,,9,,,Two Mile Lead Concession Horse Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A3B38A0642E154C024620DC1F8D74140,223277,0101000020110F00009CA57AAEBABB61C12EC1A413E33D5041,223208,>1m <=5m,ATBI DATABASE,,1446945202000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271993,3952189,35.687272,-83.519651,West Prong Little Pigeon River Upper,Twomile Branch,1929.259644,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945202000,GRSM,UNR,,1,,,Painter Ridge Concession Horse Trail,Sugarlands Riding Stables Parking Area,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AF75E1BB18E154C06EE39FBE4AD74140,223279,0101000020110F00000634D09C97BB61C12D48B0202D3D5041,223210,>1m <=5m,ATBI DATABASE,,1446945203000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272206,3951594,35.681962,-83.517131,West Prong Little Pigeon River Upper,Twomile Branch,2003.658203,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945203000,GRSM,UNR,,4,,,Grassy Branch Concession Horse Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000866F2732EFE054C02470DFFBFFD64140,223284,0101000020110F0000B4FD955574BB61C10155A4F5DE3C5041,223215,>1m <=5m,ATBI DATABASE,,1446945206000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272429,3951335,35.67968,-83.514595,West Prong Little Pigeon River Upper,Twomile Branch,2080.775146,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945206000,GRSM,UNR,,9,,,Two Mile Lead Concession Horse Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000052D833EEC7E054C0BBA8FCBC00D74140,223288,0101000020110F000007D775FC52BB61C1E00A8EBFDF3C5041,223219,>1m <=5m,ATBI DATABASE,,1446945209000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272646,3951332,35.679703,-83.512199,West Prong Little Pigeon River Upper,Twomile Branch,2151.339355,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945209000,GRSM,UNR,,5,,,Two Mile Lead Concession Horse Trail,Twin Creeks Research Lab Access,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000458E4C3ED8E054C05513A62A98D74140,223286,0101000020110F0000706C38D760BB61C17555A9147E3D5041,223217,>1m <=5m,ATBI DATABASE,,1446945208000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272569,3951847,35.684324,-83.513194,Le Conte Creek,Grassy Branch,2070.561035,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945208000,GRSM,UNR,,6,,,Grassy Branch Concession Horse Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A55370DBEBE054C065511985F8D74140,223285,0101000020110F0000700BAD7F71BB61C1F7DDF3D4E23D5041,223216,>1m <=5m,ATBI DATABASE,,1446945207000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272469,3952176,35.687265,-83.514392,Le Conte Creek,Grassy Branch,2087.393311,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945207000,GRSM,UNR,,1,,,Painter Ridge Concession Horse Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000096DE8A06C1E054C03420ADF7FCD74140,223290,0101000020110F00001BA22F1F4DBB61C1FF43857BE73D5041,223221,>1m <=5m,ATBI DATABASE,,1446945210000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272706,3952185,35.687401,-83.511777,Le Conte Creek,Grassy Branch,1989.866943,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945210000,GRSM,UNR,,5,,,Grassy Branch Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
