the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BD94B53EA6FA54C0B3BF7C4A7FBC4140,28482,0101000020110F000036B6E7514BD161C19F56BD4F32215041,27592,>1m <=5m,ATBI DATABASE,,1446838857000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235376,3929368,35.472628,-83.916393,Lake Cheoah-Little Tennessee River,,2119.138916,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838857000,GRSM,UNR,,1,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000F9EFCC27F2E754C0EAA330486AD94140,28864,0101000020110F0000B4E845CB68C161C1A56C5B81653F5041,27972,>1m <=5m,ATBI DATABASE,,1446839061000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,262568,3953688,35.698549,-83.624151,Little River-Goshen Prong,,2304.661377,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839061000,GRSM,UNR,,6,,,Little Greenbrier Trail,Wear Cove Gap Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864345600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E651B21B64E954C0963DDD0E87D64140,28840,0101000020110F0000880CB8FEA2C261C11668E786603C5041,27950,>1m <=5m,ATBI DATABASE,,1446839049000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260457,3951240,35.67599,-83.646731,Little River-Goshen Prong,Little River,1696.289673,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839049000,GRSM,UNR,,6,,,Curry Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832377600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000021CDF39B5AE954C003A3600040D64140,28841,0101000020110F0000BE1470ED9AC261C12666C03C163C5041,27951,>1m <=5m,ATBI DATABASE,,1446839050000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260503,3950998,35.673821,-83.646151,Little River-Goshen Prong,Little River,1773.536377,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839050000,GRSM,UNR,,6,,,Curry Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,993254400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000022178CD82EA54C09B3BB2AD77D54140,28806,0101000020110F00003DBA127C96C361C1157D7ECF443B5041,27920,>1m <=5m,ATBI DATABASE,,1446839034000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258848,3950364,35.667708,-83.664229,Little River-Goshen Prong,Little River,1724.596069,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839034000,GRSM,UNR,,2,,,Meigs Creek Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,996278400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000B3FE48718BEB54C051E8BAC5C3D74140,28789,0101000020110F00007481503E77C461C1C41C23ADAB3D5041,27904,>1m <=5m,ATBI DATABASE,,1446839023000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257440,3952395,35.685655,-83.680382,Little River-Goshen Prong,Pipestem Branch,2057.089355,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839023000,GRSM,UNR,,9,,,Roundtop Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E77C62B16EEC54C0E57FC61A68D74140,28781,0101000020110F00005A4C4B3F38C561C10D0B90D34B3D5041,27897,>1m <=5m,ATBI DATABASE,,1446839019000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256176,3952119,35.682858,-83.694252,Little River-Goshen Prong,Gilbert Branch,1746.074585,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839019000,GRSM,UNR,,7,,,Roundtop Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FCF5D863F0EE54C0846D86535AD44140,28753,0101000020110F000023A2A53D59C761C178F398841A3A5041,27868,>1m <=5m,ATBI DATABASE,,1446839003000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252557,3949570,35.659,-83.733418,Little River-Rudd Branch,Fall Branch,1604.640137,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839003000,GRSM,UNR,,2,,,Chestnut Top Trail,Laurel Creek Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008E1EB545B6ED54C0DCDDCFA50FD44140,28776,0101000020110F00001E83E4754EC661C16C0B4C75CC395041,27892,>1m <=5m,ATBI DATABASE,,1446839016000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,254286,3949269,35.656721,-83.714246,Little River-Crooked Creek,,1829.357666,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839016000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EBB91A1341EC54C07607C9F37AD24140,28782,0101000020110F0000214FED8011C561C100716D7A25385041,27898,>1m <=5m,ATBI DATABASE,,1446839020000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256311,3947842,35.64437,-83.691468,Little River-Crooked Creek,Middle Prong Little River,1591.952881,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839020000,GRSM,UNR,,3,,,Lumber Ridge Trail,Tremont Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007F1BE8F595EC54C0FB69091D27D24140,28780,0101000020110F0000C078E79859C561C1115010DCCD375041,27896,>1m <=5m,ATBI DATABASE,,1446839018000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255834,3947571,35.641812,-83.696649,Little River-Crooked Creek,,1480.345947,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839018000,GRSM,UNR,,4,,,West Prong Trail,Tremont Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933724800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007A13BD38C3EE54C01B1196F5BED34140,28754,0101000020110F0000614F18E132C761C1E552771E78395041,27869,>1m <=5m,ATBI DATABASE,,1446839003000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252792,3949037,35.654258,-83.730661,Little River-Crooked Creek,Rush Branch,2354.755371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839003000,GRSM,UNR,,8,,,Chestnut Top Trail,Laurel Creek Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E1656D8315ED54C0EBE4CF6185D04140,28777,0101000020110F000057AF8CEDC5C561C1BF76595619365041,27893,>1m <=5m,ATBI DATABASE,,1446839016000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255090,3946176,35.629064,-83.704434,Little River-Crooked Creek,,1656.713867,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839016000,GRSM,UNR,,5,,,West Prong Trail,Upper Tremont Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000357495E9D5EC54C04362BC9F80D14140,28779,0101000020110F0000CBED5FE98FC561C1582660DF1F375041,27895,>1m <=5m,ATBI DATABASE,,1446839017000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255465,3947017,35.636731,-83.700552,Little River-Crooked Creek,Little Spicewood Branch,1957.760742,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839017000,GRSM,UNR,,6,,,West Prong Trail,Tremont Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000083B3C1ADEEEB54C0BCE8B9F24AD24140,28784,0101000020110F000094115786CBC461C1C33F3F4FF3375041,27900,>1m <=5m,ATBI DATABASE,,1446839021000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256762,3947667,35.642905,-83.686439,Little River-Crooked Creek,Pigpen Branch,1747.686768,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839021000,GRSM,UNR,,7,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000097E5F5A4AFEB54C015C02E79B2D24140,28787,0101000020110F000087A65AFD95C461C1DC7002815F385041,27903,>1m <=5m,ATBI DATABASE,,1446839023000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257120,3948008,35.646065,-83.682591,Little River-Crooked Creek,,2059.311523,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839023000,GRSM,UNR,,5,,,Lumber Ridge Trail,Tremont Institute Parking #2,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FBE6D823EFEA54C0624194418BD34140,28796,0101000020110F00009D9DE37EF2C361C198CBEF1342395041,27911,>1m <=5m,ATBI DATABASE,,1446839029000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258204,3948713,35.65268,-83.670842,Little River-Crooked Creek,,2553.317871,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839029000,GRSM,UNR,,6,,,Lumber Ridge Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DD2CE2F793E854C0342BF7DC2BD34140,28842,0101000020110F0000917FC238F2C161C1C029C25FDE385041,27961,>1m <=5m,ATBI DATABASE,,1446839055000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261529,3948300,35.649769,-83.634027,Little River-Goshen Prong,,2774.449951,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839055000,GRSM,UNR,,3,,,Curry Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832982400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005D4EDE074DE854C0A4E5D2959BD24140,28858,0101000020110F0000EE0574F9B5C161C108124A9547385041,27967,>1m <=5m,ATBI DATABASE,,1446839058000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261908,3947801,35.645366,-83.629697,Little River-Goshen Prong,,2739.089355,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839058000,GRSM,UNR,,8,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832982400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000029E17C5C8EE854C062AA45B686D24140,28853,0101000020110F00001F81AD75EDC161C182ECB1C431385041,27962,>1m <=5m,ATBI DATABASE,,1446839056000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261545,3947740,35.644729,-83.633685,Little River-Goshen Prong,,2833.48291,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839056000,GRSM,UNR,,3,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832982400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A6B5C7DDD0E854C0CAE3DB4E2AD24140,28849,0101000020110F00001C8C43F125C261C1FD34BE32D1375041,27957,>1m <=5m,ATBI DATABASE,,1446839053000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261169,3947437,35.641909,-83.637744,Little River-Goshen Prong,,2866.152588,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839053000,GRSM,UNR,,6,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865641600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003D0787F836E954C08476C3C0F7D14140,28844,0101000020110F0000F701E9A87CC261C106E9805D9C375041,27953,>1m <=5m,ATBI DATABASE,,1446839051000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260600,3947281,35.640366,-83.643976,Little River-Goshen Prong,,2824.425537,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839051000,GRSM,UNR,,5,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865641600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000059C759BA7DE954C0CA546337E3D14140,28828,0101000020110F0000E267FCC0B8C261C17EF050E786375041,27939,>1m <=5m,ATBI DATABASE,,1446839044000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260207,3947222,35.63974,-83.648295,Little River-Goshen Prong,,2824.118652,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839044000,GRSM,UNR,,6,,,Meigs Mountain Trail,Upper Tremont Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865641600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003DA37DA4AFE754C096C5A5B3DED24140,28865,0101000020110F00006A3AF94D30C161C1328C78BA8D385041,27973,>1m <=5m,ATBI DATABASE,,1446839062000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,262784,3948005,35.647414,-83.620091,Little River-Goshen Prong,Mannis Branch,2611.376709,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839062000,GRSM,UNR,,6,,,Meigs Mountain Trail,Lr Pullout Parking @ Mp 1.801,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832896000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E3424B42D5E654C093979F9520D74140,28884,0101000020110F000065B3D2D476C061C1C72FB30B013D5041,27992,>1m <=5m,ATBI DATABASE,,1446839071000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264089,3951663,35.680675,-83.606762,Little River-Goshen Prong,Jay Bird Branch,3548.274902,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839071000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009172652094E654C04ACB34D900D74140,28890,0101000020110F0000172EAD833FC061C14D540FDDDF3C5041,27998,>1m <=5m,ATBI DATABASE,,1446839074000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264446,3951546,35.679707,-83.602787,Little River-Goshen Prong,Jay Bird Branch,3316.533447,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839074000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BEC7B2C3CCE654C023A092D84DD74140,28886,0101000020110F00005834F09D6FC061C1DCD3D55E303D5041,27993,>1m <=5m,ATBI DATABASE,,1446839072000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264140,3951815,35.682056,-83.606244,Little River-Goshen Prong,Jay Bird Branch,3361.145996,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839072000,GRSM,UNR,,6,,,Laurel Falls Trail,Little River Gorge Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005F0F7CC520E654C0545A11D2E6D64140,28893,0101000020110F0000375D108BDDBF61C160605DA6C43C5041,28001,>1m <=5m,ATBI DATABASE,,1446839076000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265081,3951441,35.678912,-83.595746,Little River-Goshen Prong,Tanager Branch,2879.940674,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839076000,GRSM,UNR,,7,,,Laurel Falls Trail,Laurel Falls Quiet Walkway Parking,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000055D48CE409E654C0E422F898B5D64140,28894,0101000020110F00007082C41CCABF61C1273E612F913C5041,28002,>1m <=5m,ATBI DATABASE,,1446839077000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265203,3951271,35.67741,-83.59435,Little River-Goshen Prong,Laurel Branch,2786.892578,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839077000,GRSM,UNR,,4,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000154670447E654C09314FC69F5D64140,28892,0101000020110F0000D8987E06FEBF61C198FA78E8D33C5041,28000,>1m <=5m,ATBI DATABASE,,1446839076000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264871,3951496,35.679358,-83.59808,Little River-Goshen Prong,Jay Bird Branch,2949.30957,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839076000,GRSM,UNR,,6,,,Laurel Falls Trail,Laurel Falls Quiet Walkway Parking,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D5335A2DE1E554C0B2BB45023BD64140,28896,0101000020110F0000D0AC5788A7BF61C1CD208304113C5041,28004,>1m <=5m,ATBI DATABASE,,1446839078000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265417,3950850,35.673669,-83.591865,Little River-Goshen Prong,Laurel Branch,2584.388428,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839078000,GRSM,UNR,,4,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Robinia_pseudoacacia,Robinia  pseudoacacia,35341,Black Locust,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Fabales, , , , ,Fabaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
