the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A13CAA9C41F854C004CC3AEBACBB4140,53882,0101000020110F000037B6B30243CF61C1ABC44FEE56205041,53308,>1m <=5m,ATBI DATABASE,,1446853141000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238749,3928556,35.466208,-83.879,Lake Cheoah-Little Tennessee River,Twentymile Creek,1364.268677,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446853141000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000000FEBC50420EC54C064D8F01A12D24140,53933,0101000020110F00008BCADD6DF5C461C182F59DE7B7375041,53359,>1m <=5m,ATBI DATABASE,,1446853169000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256484,3947482,35.641171,-83.68945,Little River-Crooked Creek,Middle Prong Little River,1350.207764,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853169000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185235200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light,No,day,cert,ATBI
0101000020E610000055BED9792AEC54C0A2FC2BCB1AD24140,53927,0101000020110F00006653824FFEC461C16B7512FCC0375041,53353,>1m <=5m,ATBI DATABASE,,1446853166000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256427,3947513,35.641436,-83.690088,Little River-Crooked Creek,Middle Prong Little River,1342.859253,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853166000,GRSM,UNR,,5,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1246924800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,observed,No,day,cert,ATBI
0101000020E6100000A2CBF47B3DEC54C0214CBCC910D24140,53926,0101000020110F0000294E4B740EC561C19ACA3787B6375041,53352,>1m <=5m,ATBI DATABASE,,1446853165000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256321,3947482,35.64113,-83.691249,Little River-Crooked Creek,Middle Prong Little River,1354.772461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853165000,GRSM,UNR,,6,,,West Prong Trail,Tremont Road Parking Area #3,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000008EE7E258DFEF54C00563FFA768D14140,53920,0101000020110F00003E99ED2F24C861C16D7C8ED306375041,53346,>1m <=5m,ATBI DATABASE,,1446853161000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251165,3947055,35.635999,-83.748003,Little River-Crooked Creek,,1644.438721,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853161000,GRSM,UNR,,1,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,609465600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005AEB98AE18EC54C09E931ABEEBD14140,53938,0101000020110F0000FF28BB32EFC461C19A2C58D08F375041,53364,>1m <=5m,ATBI DATABASE,,1446853172000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256521,3947351,35.64,-83.689002,Little River-Crooked Creek,Middle Prong Little River,1371.385132,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853172000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,926812800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000076C040D31CEC54C0B6D0711CD5D14140,53935,0101000020110F000066D58BB7F2C461C1264FBF2978375041,53361,>1m <=5m,ATBI DATABASE,,1446853170000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256496,3947275,35.639309,-83.689255,Little River-Crooked Creek,Middle Prong Little River,1381.116943,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853170000,GRSM,UNR,,6,,,West Prong Trail,Tremont Activity Center Parking South,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1248998400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light,No,day,cert,ATBI
0101000020E6100000FA600FA9C6EB54C0DB8352AC41D04140,53940,0101000020110F0000B81E8489A9C461C183A3D196D2355041,53366,>1m <=5m,ATBI DATABASE,,1446853173000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256935,3945896,35.626997,-83.683996,Little River-Crooked Creek,Middle Prong Little River,1579.035645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853173000,GRSM,UNR,,7,,,West Prong Trail,Upper Tremont Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000650D21BE1EE554C0D4E101A2B6D34140,53944,0101000020110F000010D03A6602BF61C17AFB7A6A6F395041,53370,>1m <=5m,ATBI DATABASE,,1446853175000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266434,3948640,35.654004,-83.579997,Little River-Goshen Prong,Bearwallow Branch,2172.555908,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446853175000,GRSM,UNR,,10,,,Little River Trail,Little River Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-392774400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,at light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000F210DA33CAE554C0B9E00CFEBED44140,53943,0101000020110F0000A2A62E0594BF61C1F379D4BE833A5041,53369,>1m <=5m,ATBI DATABASE,,1446853175000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265510,3949560,35.662072,-83.590462,Little River-Goshen Prong,Little River,2087.101318,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446853175000,GRSM,UNR,,7,,,Laurel Falls Quiet Walkway,Nps Housing Elkmont,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,617328000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000F62B23495EE254C01EFAC2F9CED74140,53950,0101000020110F0000499C911AACBC61C145041364B73D5041,53376,>1m <=5m,ATBI DATABASE,,1446853179000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270419,3952088,35.685997,-83.537001,West Prong Little Pigeon River Upper,Ash Hopper Branch,1466.512207,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446853179000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Visitor Center Parking B,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,107481600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000BBAE16DA04E154C0B97B0C98F8C74140,53951,0101000020110F0000B61F0DBA86BB61C11E97123A2B2D5041,53377,>1m <=5m,ATBI DATABASE,,1446853179000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271976,3938312,35.562267,-83.515917,Forney Creek,Steeltrap Creek,6183.086426,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446853179000,GRSM,UNR,,6,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005177CE44A8F154C074D0B87F8BCC4140,53917,0101000020110F000009783740A8C961C11A2E28F5F1315041,53343,>1m <=5m,ATBI DATABASE,,1446853160000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248520,3942910,35.598,-83.775891,Abrams Creek Upper,Cooper Branch,1978.494385,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853160000,GRSM,UNR,,7,,,Cades Cove Nature Trail,Cades Cove New Dump Station,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,584064000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000BA3904AAB9F154C0B35ABD2320CD4140,53916,0101000020110F0000B44E5406B7C961C1AAD066378D325041,53342,>1m <=5m,ATBI DATABASE,,1446853159000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248438,3943416,35.602536,-83.776953,Abrams Creek Upper,Stillhouse Branch,1898.696411,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853159000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Residence Road A,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000498D92B518F454C0335DF6950ECD4140,53910,0101000020110F00004F459E96BACB61C1741A6DE17A325041,53336,>1m <=5m,ATBI DATABASE,,1446853156000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245079,3943452,35.602001,-83.814004,Abrams Creek Upper,Feezell Branch,1828.03894,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853156000,GRSM,UNR,,6,,,Lawson Cemetery Access,Primitive Baptist Church Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,988329600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003F914D101AF454C026CEDFCB97CC4140,53905,0101000020110F000049BA18BDBBCB61C1AC5B64CDFE315041,53331,>1m <=5m,ATBI DATABASE,,1446853153000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245060,3943050,35.598376,-83.814087,Abrams Creek Upper,Abrams Creek,1733.033936,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853153000,GRSM,UNR,,7,,,Lawson Cemetery Access,Primitive Baptist Church Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,610156800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000A9E2E7CE92F554C0942A385976CA4140,53903,0101000020110F0000C5063AB5FBCC61C154954224C52F5041,53329,>1m <=5m,ATBI DATABASE,,1446853152000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242923,3941263,35.58173,-83.837081,Abrams Creek Upper,Wildcat Branch,1796.669678,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853152000,GRSM,UNR,,3,,,Wet Bottom Trail,Forge Creek Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000E636F341D5F554C099931F0A49CB4140,53892,0101000020110F0000E33EB62434CD61C112A8DD2BA1305041,53318,>1m <=5m,ATBI DATABASE,,1446853146000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242576,3941987,35.58816,-83.841137,Abrams Creek Upper,,1758.333496,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853146000,GRSM,UNR,,6,,,Wet Bottom Trail,Cades Cove Loop Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990403200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000E83F92B04F654C0AAB5E47CE7CB4140,53890,0101000020110F00004D5ED4FC5BCD61C113AA85A746315041,53315,>1m <=5m,ATBI DATABASE,,1446853144000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242332,3942531,35.592995,-83.844,Abrams Creek Upper,Abrams Creek,1709.448364,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853144000,GRSM,UNR,,6,,,Wet Bottom Trail,Cades Cove Loop Road,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993081600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000003BBB38CEC6F754C09C50162B5BC24140,53889,0101000020110F0000FAAB05B6DACE61C193548CEC4E275041,53314,>1m <=5m,ATBI DATABASE,,1446853144000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239598,3934327,35.5184,-83.871505,Lake Cheoah-Little Tennessee River,,4563.547852,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446853144000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090195200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000611C9477E8FB54C0638DE446DFCD4140,53880,0101000020110F00001F4BBAFB5CD261C14DBB79E054335041,53307,>1m <=5m,ATBI DATABASE,,1446853141000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234040,3944482,35.60837,-83.936059,Abrams Creek Lower,Abrams Creek,1115.540039,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853141000,GRSM,UNR,,2,,,Rabbit Creek Trail,Abrams Creek Ranger Station Parking,Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184025600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,UV light,No,day,cert,ATBI
0101000020E61000005D75A62E8BF354C0E60ED94FA5D24140,53915,0101000020110F0000F241AF6342CB61C129BAA6BF51385041,53341,>1m <=5m,ATBI DATABASE,,1446853159000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246000,3948274,35.645663,-83.805366,Little River-Hesse Creek,,1949.573486,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853159000,GRSM,UNR,,6,,,Ace Gap Trail,Rich Mountain Road (closed Winter),Valid,Spilosoma_congrua,Spilosoma  congrua,37877,Agreeable Tiger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964396800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Arctiidae,Arctiinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
