the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000DDE42A8854F654C09BDE80014ABA4140,203129,0101000020110F00004CA9CC3CA0CD61C176AE11DCE41E5041,202982,>1m <=5m,ATBI DATABASE,,1446933847000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,241446,3927275,35.455377,-83.848905,Lake Cheoah-Little Tennessee River,Fox Branch,1623.208862,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446933847000,GRSM,UNR,,5,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000008184C9366BD854C077CD9931E8DA4140,203245,0101000020110F0000BB5D00E038B461C1EAAE0AF1F4405041,203095,>1m <=5m,ATBI DATABASE,,1446933912000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284555,3954421,35.710204,-83.38154,Little Pigeon River Middle,,1654.418213,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446933912000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1178150400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,by hand,No,day,cert,GSMNP Violaceae
0101000020E610000099D1F76928D854C095A4594363DA4140,203250,0101000020110F00008A36452400B461C143D792E769405041,203099,>1m <=5m,ATBI DATABASE,,1446933914000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284913,3953962,35.706147,-83.377463,Little Pigeon River Upper,,1731.134644,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446933914000,GRSM,UNR,,7,,,Old Settlers Trail,Ramsey Prong Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1132444800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,day,cert,General
0101000020E6100000CB5E6DC77FD854C02417990951DA4140,203239,0101000020110F00007F0A43574AB461C121D8A2D756405041,203090,>1m <=5m,ATBI DATABASE,,1446933910000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284429,3953912,35.705591,-83.382795,Porters Creek,Porters Creek,1731.292725,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446933910000,GRSM,UNR,,6,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1323561600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000006B3A98D359DC54C0C4D907423ADD4140,203224,0101000020110F0000AE7395CA8FB761C1927E996162435041,203074,>1m <=5m,ATBI DATABASE,,1446933902000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279046,3956569,35.728333,-83.442979,Dudley Creek,Duds Branch,1637.589844,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446933902000,GRSM,UNR,,6,,,Duds Branch Spur Concession Horse Trail,Dudley Creek Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000009C159339AE054C0A3996BF451D94140,203167,0101000020110F0000E4C9D3252CBB61C1651F53104C3F5041,203069,>1m <=5m,ATBI DATABASE,,1446933899000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272950,3953334,35.697807,-83.509408,Le Conte Creek,Le Conte Creek,1612.3125,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933899000,GRSM,UNR,,4,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1023494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000567CD18BABE054C0720A11C14FD94140,203217,0101000020110F00009C2F1EE13ABB61C151672BC3493F5041,203067,>1m <=5m,ATBI DATABASE,,1446933897000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272854,3953329,35.69774,-83.510466,Le Conte Creek,Le Conte Creek,1633.674316,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933897000,GRSM,UNR,,6,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1039910400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000B5E11DD1DEE054C0A6BBEA8F5DD94140,203215,0101000020110F00000620706C66BB61C1AD4BEC33583F5041,203065,>1m <=5m,ATBI DATABASE,,1446933896000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272572,3953383,35.698161,-83.513596,Le Conte Creek,Grassy Branch,1584.514648,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933896000,GRSM,UNR,,6,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831859200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009B8EFBB4DCE054C03E142CE527D94140,203216,0101000020110F00009EB2B3A164BB61C1D6B70614203F5041,203066,>1m <=5m,ATBI DATABASE,,1446933897000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272579,3953201,35.696523,-83.513467,Le Conte Creek,,1597.951294,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933897000,GRSM,UNR,,6,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1023494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E610000087D02CFCE5E054C063FBCA3C1FD94140,203214,0101000020110F00008C1FF4826CBB61C1CB7F2D06173F5041,203064,>1m <=5m,ATBI DATABASE,,1446933896000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272527,3953173,35.696259,-83.514033,Le Conte Creek,,1583.769409,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933896000,GRSM,UNR,,5,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1039910400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000A106B36C9AE054C0935DF40B32D94140,203218,0101000020110F0000F19888562CBB61C1EF6BCBB12A3F5041,203068,>1m <=5m,ATBI DATABASE,,1446933898000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272946,3953226,35.696833,-83.509421,Le Conte Creek,Le Conte Creek,1655.876465,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933898000,GRSM,UNR,,7,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1039910400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000002ABACDD290E054C0229513010FD94140,203168,0101000020110F00002EC00A2F24BB61C1CB1B3A0C063F5041,203070,>1m <=5m,ATBI DATABASE,,1446933899000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272996,3953106,35.695764,-83.508835,Le Conte Creek,Le Conte Creek,1693.105591,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933899000,GRSM,UNR,,5,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1039910400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000493BC48B7AE054C084198C7E25D94140,203220,0101000020110F0000A367734311BB61C11E1843911D3F5041,203071,>1m <=5m,ATBI DATABASE,,1446933900000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273121,3953179,35.69645,-83.507476,Le Conte Creek,Watercrease Branch,1659.588501,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933900000,GRSM,UNR,,6,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1023494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000002E6550D5F3E054C00175BE30BDD84140,203213,0101000020110F0000F65CD74578BB61C19ED18B7DB03E5041,203063,>1m <=5m,ATBI DATABASE,,1446933895000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272442,3952843,35.693267,-83.514878,Le Conte Creek,Grassy Branch,1743.155396,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933895000,GRSM,UNR,,7,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1039910400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000D70E5316F6E054C06C26E801FCD84140,203212,0101000020110F0000FD78E52F7ABB61C10DF6782EF23E5041,203062,>1m <=5m,ATBI DATABASE,,1446933894000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272435,3953056,35.695184,-83.515016,Le Conte Creek,Grassy Branch,1627.609131,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933894000,GRSM,UNR,,6,,,Grassy Branch Trail,Cherokee Orchard Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1039910400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E610000014732F1456E254C00C855F5C7DD94140,203195,0101000020110F0000A9C43A22A5BC61C1D66F4D75793F5041,203045,>1m <=5m,ATBI DATABASE,,1446933883000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270502,3953544,35.699131,-83.5365,West Prong Little Pigeon River Upper,Dry Pond Branch,1907.156616,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933883000,GRSM,UNR,,2,,,Cove Mountain Trail,Gatlinburg Bypass Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863654400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000089BBFEE020E254C095708A9655D84140,203197,0101000020110F0000056C72F377BC61C13D98C026443E5041,203047,>1m <=5m,ATBI DATABASE,,1446933885000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270770,3952535,35.690105,-83.533253,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1550.361816,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933885000,GRSM,UNR,,9,,,Two Mile Lead Concession Horse Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000036FAE7553CE254C0461C1C400DD84140,203196,0101000020110F0000F6761A458FBC61C1B4465082F83D5041,203046,>1m <=5m,ATBI DATABASE,,1446933884000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270612,3952294,35.687897,-83.534929,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1460.01416,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933884000,GRSM,UNR,,5,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EDB1766CE8E854C08CE1906B95D74140,203186,0101000020110F0000571220F339C261C1078880357B3D5041,203036,>1m <=5m,ATBI DATABASE,,1446933878000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261165,3952137,35.684241,-83.639182,Little River-Goshen Prong,,1821.333984,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933878000,GRSM,UNR,,6,,,Little Brier Gap Trail,Little Greenbrier School Unpaved Parking,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,993254400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000004AD357250BE954C0DF9C76AA5CD74140,203185,0101000020110F0000760F747057C261C1AAD8B6DD3F3D5041,203035,>1m <=5m,ATBI DATABASE,,1446933877000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260968,3951950,35.682509,-83.641301,Little River-Goshen Prong,Brier Branch,1748.806763,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933877000,GRSM,UNR,,1,,,Metcalf Bottoms Trail,Little Greenbrier Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,993254400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000001E795F166CEA54C0621CBCAC92D54140,203183,0101000020110F0000115E4F3183C361C1CFC05E08613B5041,203033,>1m <=5m,ATBI DATABASE,,1446933876000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258976,3950452,35.668532,-83.662843,Little River-Goshen Prong,Little River,1530.726807,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933876000,GRSM,UNR,,2,,,Meigs Creek Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1011484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000DA0A20D067EA54C0B3AC025C60D54140,203184,0101000020110F0000700DF78F7FC361C11F59C76E2C3B5041,203034,>1m <=5m,ATBI DATABASE,,1446933877000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,258995,3950281,35.666996,-83.662582,Little River-Goshen Prong,,1796.218384,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933877000,GRSM,UNR,,6,,,Meigs Creek Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1010880000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000FA7D04A09FEB54C01E29B70120D54140,203171,0101000020110F0000F9036C6288C461C1BCB5D228E93A5041,203021,>1m <=5m,ATBI DATABASE,,1446933869000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257266,3950110,35.665032,-83.681614,Little River-Goshen Prong,,1733.920288,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933869000,GRSM,UNR,,2,,,Meigs Creek Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1010880000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000001D468AC66FEB54C0272DD53F67D54140,203173,0101000020110F0000D1D9EFBE5FC461C11FA9ACA2333B5041,203023,>1m <=5m,ATBI DATABASE,,1446933870000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257537,3950344,35.667207,-83.678693,Little River-Goshen Prong,Little River,1507.939819,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933870000,GRSM,UNR,,3,,,Meigs Creek Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1010880000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000C27457FF32EB54C0E47E273094D54140,203174,0101000020110F0000573681202CC461C1BE8A629D623B5041,203024,>1m <=5m,ATBI DATABASE,,1446933871000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257877,3950487,35.668578,-83.674984,Little River-Goshen Prong,Meigs Creek,1497.150146,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933871000,GRSM,UNR,,10,,,Meigs Creek Trail,Lr Pullout Parking @ Mp 7.838,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1010880000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000E9B740F990EB54C01D24946397D54140,203172,0101000020110F00007271E5F07BC461C1EF9206F6653B5041,203022,>1m <=5m,ATBI DATABASE,,1446933870000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257358,3950512,35.668676,-83.680719,Little River-Goshen Prong,Little River,1571.119629,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933870000,GRSM,UNR,,7,,,Meigs Creek Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1010880000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000001D90CE9D39EC54C0542D84FDA0D54140,203170,0101000020110F0000AD295C2B0BC561C1617A9AFF6F3B5041,203020,>1m <=5m,ATBI DATABASE,,1446933868000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256427,3950570,35.668969,-83.691013,Little River-Goshen Prong,Little River,1419.840332,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933868000,GRSM,UNR,,7,,,Roundtop Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1010880000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000000FDDC8493CEC54C0A4B1816AFFD14140,203169,0101000020110F0000593443700DC561C132379F5FA4375041,203019,>1m <=5m,ATBI DATABASE,,1446933868000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256326,3947423,35.6406,-83.691176,Little River-Crooked Creek,Middle Prong Little River,1374.750366,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933868000,GRSM,UNR,,7,,,West Prong Trail,Tremont Road Parking Area #3,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FFAF814750EC54C09355EBA60FD24140,203166,0101000020110F000023D2BE6A1EC561C115564C57B5375041,203018,>1m <=5m,ATBI DATABASE,,1446933867000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256217,3947481,35.641096,-83.692396,Little River-Crooked Creek,Loan Branch,1395.544434,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933867000,GRSM,UNR,,7,,,West Prong Trail,Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,965692800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Tardigrades
0101000020E61000008ED025D5C4EE54C0CC0C404FB5D14140,203161,0101000020110F0000D6AA5A3F34C761C1C350F9ED56375041,203013,>1m <=5m,ATBI DATABASE,,1446933864000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252734,3947271,35.638339,-83.73076,Little River-Crooked Creek,Meadow Branch,1753.200562,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933864000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1147564800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,day,cert,ATBI
