the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BD94B53EA6FA54C0B3BF7C4A7FBC4140,51593,0101000020110F000036B6E7514BD161C19F56BD4F32215041,51069,>1m <=5m,ATBI DATABASE,,1446851898000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235376,3929368,35.472628,-83.916393,Lake Cheoah-Little Tennessee River,,2119.138916,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851898000,GRSM,UNR,,1,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000D2025BF55EE454C08BD205CCAEC64140,52056,0101000020110F0000C11153845FBE61C1886D58EED22B5041,51524,>1m <=5m,ATBI DATABASE,,1446852140000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267199,3937318,35.552203,-83.568292,Forney Creek,Little Jonas Creek,5118.557129,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852140000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000DAD733E475ED54C0CC06684E23C14140,51959,0101000020110F0000E52F25C817C661C15F624B8709265041,51435,>1m <=5m,ATBI DATABASE,,1446852092000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254190,3932857,35.508883,-83.710316,Hazel Creek,Little Fork,2925.684326,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852092000,GRSM,UNR,,7,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000001AFEDF26FED54C0AC8098172FC14140,51960,0101000020110F0000FE7020BC12C661C110CD3CD315265041,51436,>1m <=5m,ATBI DATABASE,,1446852093000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254224,3932896,35.509243,-83.709954,Hazel Creek,Little Fork,2878.84668,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852093000,GRSM,UNR,,5,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007EF4E3B586EE54C0FBAB670B3FC84140,51953,0101000020110F00008A78B67CFFC661C1740CC0C7742D5041,51429,>1m <=5m,ATBI DATABASE,,1446852089000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252850,3939060,35.564417,-83.726968,Little River-Crooked Creek,,4721.495117,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852089000,GRSM,UNR,,4,,,Appalachian Trail,Laurel Creek Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969321600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B1902317A8EE54C0ADB1D62031C84140,51952,0101000020110F000021EB31D61BC761C1AC5A3D40662D5041,51428,>1m <=5m,ATBI DATABASE,,1446852088000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252664,3939018,35.563992,-83.729005,Eagle Creek,Anthony Creek,4935.576172,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852088000,GRSM,UNR,,7,,,Appalachian Trail,Laurel Creek Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-315619200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000A3790544F6EE54C0F2813B55E0C94140,51951,0101000020110F00008C71243B5EC761C19136CF7C282F5041,51427,>1m <=5m,ATBI DATABASE,,1446852088000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252272,3940490,35.577152,-83.733777,Abrams Creek Upper,,3928.789551,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852088000,GRSM,UNR,,6,,,Bote Mountain Trail,Laurel Creek Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969321600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C69DB46BA0E854C0B44D7C85EAC84140,52028,0101000020110F00006D922DCCFCC161C1734A52D1272E5041,51498,>1m <=5m,ATBI DATABASE,,1446852126000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,North Carolina,261222,3939413,35.56965,-83.634787,Little River-Crooked Creek,Walkers Creek,4918.841309,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852126000,GRSM,UNR,,7,,,Appalachian Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B2D46B94A4E854C0C39882A2EAC84140,52025,0101000020110F000032FE705400C261C17971A0EF272E5041,51496,>1m <=5m,ATBI DATABASE,,1446852125000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,North Carolina,261199,3939414,35.569654,-83.635041,Little River-Crooked Creek,Walkers Creek,4895.308105,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852125000,GRSM,UNR,,6,,,Appalachian Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BD5E53E0F7E854C004BF98FD1FC94140,52011,0101000020110F0000C012D71247C261C1ABAA8FA55F2E5041,51484,>1m <=5m,ATBI DATABASE,,1446852119000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260743,3939607,35.571282,-83.640125,Little River-Crooked Creek,,4517.581055,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852119000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000093949B784CE854C086D0B7C827C94140,52039,0101000020110F0000C62AC87FB5C161C19E19C3C8672E5041,51508,>1m <=5m,ATBI DATABASE,,1446852132000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261692,3939608,35.57152,-83.629663,Little River-Crooked Creek,Indian Flats Prong,4415.32959,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852132000,GRSM,UNR,,1,,,Appalachian Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000010ED08DF4FE854C0AD6FD6A31AC94140,52037,0101000020110F00004C330963B8C161C10D99550F5A2E5041,51507,>1m <=5m,ATBI DATABASE,,1446852131000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261672,3939564,35.571119,-83.629871,Little River-Crooked Creek,Indian Flats Prong,4462.538574,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852131000,GRSM,UNR,,2,,,Appalachian Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000021EDDFF201E954C092E17BF611C94140,52008,0101000020110F00003D7ACDA04FC261C1BDEDECFF502E5041,51481,>1m <=5m,ATBI DATABASE,,1446852117000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260686,3939561,35.570854,-83.64074,Little River-Crooked Creek,,4401.704102,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852117000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D758573F15E954C00E550280E8CA4140,52007,0101000020110F0000100DBE0460C261C112BAC2593C305041,51480,>1m <=5m,ATBI DATABASE,,1446852116000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260622,3941157,35.585213,-83.641918,Little River-Crooked Creek,Double Trestle Branch,4399.612305,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852116000,GRSM,UNR,,3,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,962928000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B5304B9B27E954C0BF71BB9FACCA4140,52006,0101000020110F00004ADD699C6FC261C1009133D2FD2F5041,51479,>1m <=5m,ATBI DATABASE,,1446852116000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260515,3940957,35.583386,-83.643038,Little River-Crooked Creek,,4540.386719,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852116000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841708800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000AB45E1065EE854C0A3016528EECA4140,52036,0101000020110F000007CBC468C4C161C117E2594242305041,51506,>1m <=5m,ATBI DATABASE,,1446852130000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261636,3941149,35.585386,-83.630735,Little River-Crooked Creek,Indian Flats Prong,3376.384521,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852130000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000B4C5DE860E854C072D5F370EDCA4140,52034,0101000020110F0000FE501DDBC6C161C112F0C68241305041,51504,>1m <=5m,ATBI DATABASE,,1446852130000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261620,3941147,35.585364,-83.630911,Little River-Crooked Creek,Indian Flats Prong,3377.345703,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852130000,GRSM,UNR,,1,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000059E659BB60E854C006E989BEEDCA4140,52035,0101000020110F0000D17DE2B4C6C161C1E27DCDD341305041,51505,>1m <=5m,ATBI DATABASE,,1446852130000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261621,3941148,35.585374,-83.6309,Little River-Crooked Creek,Indian Flats Prong,3377.345703,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852130000,GRSM,UNR,,2,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,838252800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000DAD7C99FFE854C0843B264BE0CA4140,52010,0101000020110F00002A3C0BA24DC261C11B42C7C733305041,51483,>1m <=5m,ATBI DATABASE,,1446852118000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260741,3941126,35.584963,-83.640596,Little River-Crooked Creek,Double Trestle Branch,4374.127441,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852118000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000037D93E98FFE854C024B395FFDFCA4140,52009,0101000020110F0000D54DFDA04DC261C1484BDD7833305041,51482,>1m <=5m,ATBI DATABASE,,1446852118000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260741,3941125,35.584954,-83.640596,Little River-Crooked Creek,Double Trestle Branch,4374.127441,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852118000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A2AA02E8E9E854C00C61B15D0CCB4140,52014,0101000020110F0000947679353BC261C139F282CE61305041,51486,>1m <=5m,ATBI DATABASE,,1446852120000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260865,3941272,35.586308,-83.639272,Little River-Crooked Creek,,4009.875244,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852120000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F4A924C452E854C06B0BBF432DCB4140,52040,0101000020110F00006CA175D8BAC161C185BA112A84305041,51509,>1m <=5m,ATBI DATABASE,,1446852132000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261704,3941361,35.587312,-83.630048,Little River-Crooked Creek,Indian Flats Prong,3350.64209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852132000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966297600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D3D2F7AE6E854C064BEE3EBDDCB4140,52016,0101000020110F00005DC9EF4B38C261C17B51B7A93C315041,51488,>1m <=5m,ATBI DATABASE,,1446852121000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260903,3941981,35.592703,-83.639063,Little River-Crooked Creek,,3414.946777,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852121000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000081D6ADB257E954C03AB4A768D5CB4140,51993,0101000020110F0000ED1A7A7498C261C13716ACC533315041,51467,>1m <=5m,ATBI DATABASE,,1446852110000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260276,3941969,35.592443,-83.645974,Little River-Crooked Creek,,3985.86377,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852110000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,965779200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000317AB30850E954C0FF2EF129BBCB4140,51996,0101000020110F000094202BF291C261C12C60895C18315041,51470,>1m <=5m,ATBI DATABASE,,1446852112000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260316,3941879,35.591642,-83.645506,Little River-Crooked Creek,,3988.394531,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852112000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001994095550E954C0EFF0A84FB7CB4140,51995,0101000020110F00006E3D003392C261C1D0F7735614315041,51469,>1m <=5m,ATBI DATABASE,,1446852111000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260314,3941866,35.591525,-83.645524,Little River-Crooked Creek,,4005.142822,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852111000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,838166400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005CADCA5350E954C082681804B7CB4140,51994,0101000020110F0000A065F13192C261C11259880714315041,51468,>1m <=5m,ATBI DATABASE,,1446852111000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260314,3941865,35.591516,-83.645524,Little River-Crooked Creek,,4005.142822,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852111000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B68AAF8A38E954C0D6BF8AE48FCB4140,52004,0101000020110F00001D9C76FE7DC261C1CFD9442BEB305041,51477,>1m <=5m,ATBI DATABASE,,1446852115000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260442,3941729,35.590322,-83.644072,Little River-Crooked Creek,,3936.14209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852115000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837993600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F9A3708938E954C02B5DFC988FCB4140,52003,0101000020110F00004EC467FD7DC261C1F1C65BDCEA305041,51476,>1m <=5m,ATBI DATABASE,,1446852115000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260442,3941728,35.590313,-83.644072,Little River-Crooked Creek,,3936.14209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852115000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000015821DDE37E954C0915D39E092CB4140,52005,0101000020110F00002131E66B7DC261C10CC3DA48EE305041,51478,>1m <=5m,ATBI DATABASE,,1446852115000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260446,3941739,35.590413,-83.644031,Little River-Crooked Creek,,3873.615234,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446852115000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
