the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000042B31B18C1F754C0B45756DC30BC4140,211581,0101000020110F00003BB03FDCD5CE61C15B3D4985E0205041,211353,>1m <=5m,ATBI DATABASE,,1446938532000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239474,3928982,35.470234,-83.871156,Lake Cheoah-Little Tennessee River,Twentymile Creek,1425.765137,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938532000,GRSM,UNR,,4,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E610000072891E56CAD154C074C90FA1F9DF4140,211666,0101000020110F0000A8AE60B797AE61C129B9115942465041,211435,>1m <=5m,ATBI DATABASE,,1446938581000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294028,3958591,35.749799,-83.277971,Cosby Creek,Indian Camp Creek,2531.769775,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938581000,GRSM,UNR,,5,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961718400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000009504FFF3C5D754C0B4441853B1DE4140,211648,0101000020110F0000519DD484ACB361C1F158F1CDEA445041,211418,>1m <=5m,ATBI DATABASE,,1446938569000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285547,3957680,35.73978,-83.371453,Webb Creek,Snakefeeder Branch,1566.673218,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938569000,GRSM,UNR,,4,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834192000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000561A33B41AD754C0D2D8878AEBDF4140,211653,0101000020110F00007E73AD131BB361C10B19E89A33465041,211422,>1m <=5m,ATBI DATABASE,,1446938572000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,286518,3958721,35.749369,-83.361001,Webb Creek,Evans Creek,1586.808228,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938572000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834192000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000917B01906FD754C0799B9C79F0DF4140,211649,0101000020110F00000684B62563B361C14584B1C438465041,211419,>1m <=5m,ATBI DATABASE,,1446938570000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,286050,3958749,35.749519,-83.36618,Webb Creek,Evans Creek,1489.602295,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938570000,GRSM,UNR,,4,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834192000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002928EFBD21D854C0EC35FA2EEBDB4140,211645,0101000020110F000022FEA279FAB361C1EFDE3FD903425041,211415,>1m <=5m,ATBI DATABASE,,1446938567000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284982,3955288,35.718108,-83.377055,Little Pigeon River Middle,Little Bird Branch,1778.317749,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938567000,GRSM,UNR,,3,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1157155200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000002EE4EB1406D954C0194259EE88DB4140,211644,0101000020110F00004BC97967BCB461C1CB466C129D415041,211414,>1m <=5m,ATBI DATABASE,,1446938566000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283713,3954986,35.715109,-83.390992,Little Pigeon River Middle,Rhododendron Creek,1646.200195,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938566000,GRSM,UNR,,1,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000000F623C8A40D954C0DA712BD35BD84140,211643,0101000020110F0000BB9F850DEEB461C16D0659AC4A3E5041,211413,>1m <=5m,ATBI DATABASE,,1446938565000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283323,3952241,35.690295,-83.39456,Porters Creek,Long Branch,2077.677246,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938565000,GRSM,UNR,,9,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000263563BAB8DE54C0ADFE590A40D84140,211639,0101000020110F0000F05AA63B93B961C1A87F809E2D3E5041,211409,>1m <=5m,ATBI DATABASE,,1446938563000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275586,3952339,35.689447,-83.480021,Baskins Creek,Falls Branch,2306.834961,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938563000,GRSM,UNR,,2,,,Baskins Creek Trail,Cherokee Orchard Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832291200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006B3A98D359DC54C0C4D907423ADD4140,211641,0101000020110F0000AE7395CA8FB761C1927E996162435041,211411,>1m <=5m,ATBI DATABASE,,1446938564000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279046,3956569,35.728333,-83.442979,Dudley Creek,Duds Branch,1637.589844,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938564000,GRSM,UNR,,6,,,Duds Branch Spur Concession Horse Trail,Dudley Creek Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008D5398EAEEE154C054A3F6B3BCD84140,211625,0101000020110F000027638E844DBC61C1F0DF0EFBAF3E5041,211395,>1m <=5m,ATBI DATABASE,,1446938554000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271055,3952877,35.693252,-83.530203,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1521.868652,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938554000,GRSM,UNR,,10,,,Gatlinburg Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012608000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E610000031F55B1D9BE154C0DA6B44A7DCD94140,211631,0101000020110F0000C4F7505806BC61C11FC45F1EDD3F5041,211401,>1m <=5m,ATBI DATABASE,,1446938558000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271543,3953840,35.702039,-83.525088,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1365.061768,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938558000,GRSM,UNR,,6,,,Gatlinburg Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012608000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000712704B71DE254C02759CAE37DD84140,211624,0101000020110F0000FE1C884375BC61C15700934B6E3E5041,211394,>1m <=5m,ATBI DATABASE,,1446938553000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270791,3952671,35.691335,-83.53306,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1438.72644,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938553000,GRSM,UNR,,7,,,Gatlinburg Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012608000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000E27DBA599AE854C0CC8E52DE8ED84140,211608,0101000020110F0000858362A4F7C161C183E2D20C803E5041,211379,>1m <=5m,ATBI DATABASE,,1446938546000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261619,3952970,35.691853,-83.634417,Little River-Goshen Prong,Brier Branch,1958.935791,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938546000,GRSM,UNR,,6,,,Little Brier Gap Trail,Little Greenbrier School Unpaved Parking,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,993254400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000005D2537A1C8EA54C032514FE21DD74140,211606,0101000020110F00004B32F3C9D1C361C13F39E138FE3C5041,211377,>1m <=5m,ATBI DATABASE,,1446938545000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258501,3951804,35.680593,-83.668491,Little River-Goshen Prong,Splatter Branch,2631.579102,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938545000,GRSM,UNR,,6,,,Roundtop Trail,Little River Gorge Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832377600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007AFD2D271FEE54C0FE664588F6D34140,211597,0101000020110F00001B632889A7C661C1BE9BC634B2395041,211369,>1m <=5m,ATBI DATABASE,,1446938540000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253704,3949200,35.655954,-83.720647,Little River-Crooked Creek,,2037.037476,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938540000,GRSM,UNR,,7,,,Chestnut Top Trail,Lc Pullout Parking @ Mp 1.09,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A6C4AE80D1EE54C0A287441BACD04140,211594,0101000020110F0000B5E516023FC761C18D18FFCC41365041,211366,>1m <=5m,ATBI DATABASE,,1446938538000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252639,3946375,35.630245,-83.731533,Little River-Crooked Creek,Spence Branch,1657.795776,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938538000,GRSM,UNR,,3,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1147564800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000F24F18B03EE554C0EA10C8BD2AD34140,211616,0101000020110F0000A659C7871DBF61C154289A33DD385041,211387,>1m <=5m,ATBI DATABASE,,1446938550000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266245,3948171,35.649735,-83.581947,Little River-Goshen Prong,,2251.786621,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938550000,GRSM,UNR,,6,,,Jakes Creek Trail,Elkmont Cemetery Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1014508800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000C1AB3961DEE654C0151CE62404D34140,211613,0101000020110F00006284E1937EC061C135ED78DCB4385041,211384,>1m <=5m,ATBI DATABASE,,1446938548000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263944,3948101,35.648557,-83.607319,Little River-Goshen Prong,Kiver Branch,2494.930176,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938548000,GRSM,UNR,,6,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832896000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F7BB4F0C0BE754C01BB7A9A5ECD24140,211612,0101000020110F00000606B483A4C061C18A96A54D9C385041,211383,>1m <=5m,ATBI DATABASE,,1446938548000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263695,3948028,35.64784,-83.610045,Little River-Goshen Prong,Blanket Creek,2508.949463,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938548000,GRSM,UNR,,4,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832896000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002BD4196628E254C0FB3BF16282D74140,211623,0101000020110F000031A170567EBC61C1C7D6984E673D5041,211393,>1m <=5m,ATBI DATABASE,,1446938553000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270710,3951821,35.68366,-83.533712,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1484.988281,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938553000,GRSM,UNR,,4,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012608000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000BDA0FFCABCE154C0344E05145ED64140,211627,0101000020110F00002162ADF222BC61C1E333AAAE353C5041,211397,>1m <=5m,ATBI DATABASE,,1446938555000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271279,3950816,35.674739,-83.527144,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1680.134644,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938555000,GRSM,UNR,,6,,,Bullhead View Quiet Walkway,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012608000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000009EDCC6D182E154C04231770221D64140,211633,0101000020110F00008FE205B6F1BB61C1C05802D6F53B5041,211403,>1m <=5m,ATBI DATABASE,,1446938559000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271594,3950601,35.672876,-83.523606,West Prong Little Pigeon River Upper,,1619.820801,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938559000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F1987758A5E154C094E645DC12D64140,211629,0101000020110F000065BAB9080FBC61C1221D1D0BE73B5041,211399,>1m <=5m,ATBI DATABASE,,1446938557000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271402,3950558,35.672444,-83.525713,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1621.92627,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938557000,GRSM,UNR,,8,,,Bullhead View Quiet Walkway,Quiet Walkway Parking # 1,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E95E4803AFE154C0F4568CE395D64140,211628,0101000020110F00002F4C963E17BC61C11BE36608703C5041,211398,>1m <=5m,ATBI DATABASE,,1446938556000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271360,3951003,35.676442,-83.526303,West Prong Little Pigeon River Upper,Bullhead Branch,1565.381592,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938556000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000919A5523E4E154C00A1D04B5C9D64140,211626,0101000020110F0000B7821D5D44BC61C17D19DA35A63C5041,211396,>1m <=5m,ATBI DATABASE,,1446938555000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271071,3951186,35.678024,-83.529545,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1543.237793,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938555000,GRSM,UNR,,5,,,Sugarland Valley Accessible Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012608000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000A55370DBEBE054C065511985F8D74140,211637,0101000020110F0000700BAD7F71BB61C1F7DDF3D4E23D5041,211407,>1m <=5m,ATBI DATABASE,,1446938561000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272469,3952176,35.687265,-83.514392,Le Conte Creek,Grassy Branch,2087.393311,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938561000,GRSM,UNR,,1,,,Painter Ridge Concession Horse Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000556E3AB371E154C003A2A8BFE0D54140,211635,0101000020110F0000A551EC2BE3BB61C18C3757A7B23B5041,211405,>1m <=5m,ATBI DATABASE,,1446938560000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271683,3950381,35.670914,-83.522561,West Prong Little Pigeon River Upper,,1646.137085,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938560000,GRSM,UNR,,7,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E9CD0E6F78E154C0C13AE41FE3D54140,211634,0101000020110F00005DDDF8E3E8BB61C11B6E3723B53B5041,211404,>1m <=5m,ATBI DATABASE,,1446938560000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271646,3950390,35.670987,-83.522972,West Prong Little Pigeon River Upper,,1645.935059,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938560000,GRSM,UNR,,1,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166572800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000092C175B882E154C086F61B41F8D54140,211632,0101000020110F0000DD7A85A0F1BB61C1D8624C3ACB3B5041,211402,>1m <=5m,ATBI DATABASE,,1446938558000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271591,3950463,35.671632,-83.523599,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1637.876953,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446938558000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
