the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,120168,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,119738,>1m <=5m,ATBI DATABASE,,1446886244000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446886244000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000019D3DFED4FD054C094C028390ECE4140,121378,0101000020110F0000A2E3BF5556AD61C1C5EC39EB85335041,120962,>1m <=5m,ATBI DATABASE,,1446886935000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295760,3943012,35.609802,-83.254875,Upper Raven Fork,Raven Fork,3696.900879,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886935000,GRSM,UNR,,6,,,Enloe Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000099D1EDF714D054C03A4EFA100ECE4140,121385,0101000020110F00003C01754224AD61C16C3440C185335041,120969,>1m <=5m,ATBI DATABASE,,1446886940000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,296086,3943004,35.609797,-83.251276,Upper Raven Fork,,3929.178955,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886940000,GRSM,UNR,,6,,,Enloe Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001F41F9D414D054C0AA0EE95204CE4140,121384,0101000020110F00007EFCC42424AD61C16A0CD5937B335041,120968,>1m <=5m,ATBI DATABASE,,1446886939000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,296086,3942971,35.6095,-83.251267,Upper Raven Fork,,3896.751709,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886939000,GRSM,UNR,,2,,,Enloe Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,924998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000DBFC570734D054C09B3419D7FDCD4140,121383,0101000020110F00003C9898A33EAD61C1FDC5EBCD74335041,120967,>1m <=5m,ATBI DATABASE,,1446886939000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295913,3942953,35.609302,-83.253172,Upper Raven Fork,,3872.14209,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886939000,GRSM,UNR,,7,,,Enloe Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933206400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000339539EE38D054C02C5ED60B98CD4140,121382,0101000020110F00000CFA5DCD42AD61C1A375DA770A335041,120966,>1m <=5m,ATBI DATABASE,,1446886938000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295878,3942609,35.606196,-83.253471,Upper Raven Fork,Ramp Cove Branch,4268.780273,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886938000,GRSM,UNR,,4,,,Enloe Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933206400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008DBC32C354D054C01505E2CBFDCD4140,121377,0101000020110F000079EF9B705AAD61C19F6934C274335041,120961,>1m <=5m,ATBI DATABASE,,1446886934000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295732,3942957,35.609301,-83.25517,Upper Raven Fork,Raven Fork,3749.122803,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886934000,GRSM,UNR,,4,,,Enloe Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,924998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F9AC8EC3D0D154C086B318D267CC4140,121351,0101000020110F00002545D92C9DAE61C1429533B1CC315041,120935,>1m <=5m,ATBI DATABASE,,1446886919000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,293599,3941631,35.596911,-83.278363,Bradley Fork,,4833.59082,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886919000,GRSM,UNR,,8,,,Chasteen Creek Trail,Cemetery Sf01 Access,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898041600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D953A88AC3D154C02B1A0D0EA6CC4140,121352,0101000020110F00003A600DF291AE61C1767002B20D325041,120936,>1m <=5m,ATBI DATABASE,,1446886920000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,293677,3941840,35.598811,-83.277556,Bradley Fork,Whitewater Branch,4713.212891,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886920000,GRSM,UNR,,10,,,Chasteen Creek Trail,Cemetery Sf01 Access,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898041600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000026011034AD254C043A5D6AA46CD4140,121343,0101000020110F000048FBB62604AF61C1762D0376B5325041,120927,>1m <=5m,ATBI DATABASE,,1446886914000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,292946,3942401,35.603712,-83.285763,Bradley Fork,,4119.50293,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886914000,GRSM,UNR,,4,,,Chasteen Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000314CCED233D254C0948FFB5B24CD4140,121345,0101000020110F00006669774EF1AE61C1A732C69F91325041,120929,>1m <=5m,ATBI DATABASE,,1446886916000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,293066,3942282,35.602665,-83.284409,Bradley Fork,,3999.885742,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886916000,GRSM,UNR,,9,,,Chasteen Creek Trail,Straight Fork Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D9801AE724D254C0A420036F04CD4140,121347,0101000020110F0000B25E64A2E4AE61C1C4FAB44670325041,120931,>1m <=5m,ATBI DATABASE,,1446886917000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,293146,3942172,35.601691,-83.283498,Bradley Fork,,3911.272949,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886917000,GRSM,UNR,,2,,,Chasteen Creek Trail,Cemetery Sf01 Access,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DD3FCD5E30D254C09362C91ACACC4140,121346,0101000020110F00009476AE5FEEAE61C18C1F895933325041,120930,>1m <=5m,ATBI DATABASE,,1446886916000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,293078,3941976,35.599911,-83.284198,Bradley Fork,,3818.394531,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886916000,GRSM,UNR,,6,,,Chasteen Creek Trail,Cemetery Sf01 Access,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000160975AA7FD254C0E9B242D8C3CC4140,121341,0101000020110F0000926A2FB831AF61C1260DABCF2C325041,120925,>1m <=5m,ATBI DATABASE,,1446886913000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,292639,3941965,35.59972,-83.289038,Bradley Fork,,3549.12207,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886913000,GRSM,UNR,,6,,,Chasteen Creek Trail,Bradly Fork Trail Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F53636CEF5D354C08594B51306CF4140,121317,0101000020110F00001AFEF5796FB061C147BDE0D988345041,120901,>1m <=5m,ATBI DATABASE,,1446886897000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290616,3943971,35.617366,-83.311874,Bradley Fork,,3909.580566,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886897000,GRSM,UNR,,6,,,Bradley Fork Trail,Newfound Gap Road South,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898214400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C2EC84E8A7D554C02287E1531BCE4140,121273,0101000020110F00004449F728E0B161C1BB68BD9B93335041,120857,>1m <=5m,ATBI DATABASE,,1446886869000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,288197,3943233,35.610202,-83.338369,Bradley Fork,Tennessee Branch,3323.246338,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886869000,GRSM,UNR,,6,,,Dry Sluice Gap Trail,Newfound Gap Road South,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001476C1DBC1D554C0C7EA4E383ACE4140,121270,0101000020110F0000D09B1133F6B161C1F2255BE1B3335041,120854,>1m <=5m,ATBI DATABASE,,1446886867000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,288056,3943341,35.611145,-83.339953,Bradley Fork,Tennessee Branch,3428.869385,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886867000,GRSM,UNR,,5,,,Dry Sluice Gap Trail,Kephart Prong Trail Pullout Parking # 1,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FE51F7A8CFD554C0BC0012854ACE4140,121269,0101000020110F00006152D3EB01B261C13D1983E8C4335041,120853,>1m <=5m,ATBI DATABASE,,1446886867000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,287981,3943398,35.611642,-83.340796,Bradley Fork,,3531.273926,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886867000,GRSM,UNR,,10,,,Dry Sluice Gap Trail,Kephart Prong Trail Pullout Parking # 1,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B5298744F1D554C03467C3C292CE4140,121266,0101000020110F00006B52D5761EB261C19A4EA16010345041,120850,>1m <=5m,ATBI DATABASE,,1446886865000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,287801,3943647,35.613847,-83.342847,Bradley Fork,Tennessee Branch,3669.926758,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886865000,GRSM,UNR,,1,,,Dry Sluice Gap Trail,Kephart Prong Trail Pullout Parking # 1,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000992A327CDCD554C015AB058403CF4140,121268,0101000020110F0000E40C46D00CB261C1E1D3D92C86345041,120852,>1m <=5m,ATBI DATABASE,,1446886866000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,287925,3944026,35.617288,-83.341578,Bradley Fork,,4209.561523,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886866000,GRSM,UNR,,6,,,Dry Sluice Gap Trail,Newfound Gap Road South,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000220E4995F7D554C06B193D7F26CF4140,121265,0101000020110F00003623F2D323B261C1DB7DD7B8AA345041,120849,>1m <=5m,ATBI DATABASE,,1446886864000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,287778,3944148,35.618355,-83.343232,Bradley Fork,Louie Camp Branch,4264.042969,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886864000,GRSM,UNR,,2,,,Dry Sluice Gap Trail,Quiet Walkway Parking # 6,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000993B8BC214D654C04CD3E8612ACF4140,121261,0101000020110F0000F8E5969B3CB261C16CF208C8AE345041,120845,>1m <=5m,ATBI DATABASE,,1446886861000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,287617,3944165,35.618474,-83.345013,Bradley Fork,Louie Camp Branch,4384.86377,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886861000,GRSM,UNR,,5,,,Dry Sluice Gap Trail,Quiet Walkway Parking # 6,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000426BA10B7AD754C0B6A5EC06E7CF4140,121237,0101000020110F00006992EA0C6CB361C1F80D8BE073355041,120821,>1m <=5m,ATBI DATABASE,,1446886845000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285657,3944851,35.624231,-83.36682,Upper Oconaluftee River,,4664.623047,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886845000,GRSM,UNR,,6,,,Grassy Branch Trail,Oconaluftee River Pullout Parking #12,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000022EE1C9085D754C07C699D07E3CF4140,121235,0101000020110F0000C23910D575B361C1F9395AB36F355041,120819,>1m <=5m,ATBI DATABASE,,1446886843000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285593,3944839,35.624109,-83.367523,Upper Oconaluftee River,Upper Grassy Branch,4549.602539,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886843000,GRSM,UNR,,9,,,Grassy Branch Trail,Oconaluftee River Pullout Parking #12,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008E8E559164D754C0A43FE4CF25CF4140,121240,0101000020110F0000362436CF59B361C1676AA501AA345041,120824,>1m <=5m,ATBI DATABASE,,1446886847000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285760,3944194,35.618335,-83.365509,Upper Oconaluftee River,Lower Grassy Branch,4095.79126,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886847000,GRSM,UNR,,6,,,Grassy Branch Trail,Oconaluftee River Parking #4,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001D9D41E36CD754C0CAC6CFBB7BCF4140,121238,0101000020110F0000DAAD27E060B361C1BA3C7AC603355041,120822,>1m <=5m,ATBI DATABASE,,1446886846000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285721,3944486,35.620957,-83.366017,Upper Oconaluftee River,,4341.459961,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886846000,GRSM,UNR,,4,,,Grassy Branch Trail,Newfound Gap Road South,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002167F5FC53D754C0CE681A0A5BCF4140,121243,0101000020110F0000DC4276BA4BB361C184E7E89DE1345041,120827,>1m <=5m,ATBI DATABASE,,1446886849000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285856,3944372,35.619959,-83.364497,Upper Oconaluftee River,Lower Grassy Branch,4213.648438,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886849000,GRSM,UNR,,5,,,Grassy Branch Trail,Oconaluftee River Parking #4,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000016653E398DD754C03541A367BFCD4140,121230,0101000020110F000066FEA6567CB361C1167F209533335041,120814,>1m <=5m,ATBI DATABASE,,1446886840000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285506,3942986,35.607397,-83.367991,Upper Oconaluftee River,Kephart Prong,3452.675049,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886840000,GRSM,UNR,,8,,,Kephart Prong Trail,Newfound Gap Road South,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,prob.,ATBI Ferns
0101000020E61000001115311F82D754C00BF40F7658CD4140,121233,0101000020110F00008D8BE5E872B361C11F1A460CC8325041,120817,>1m <=5m,ATBI DATABASE,,1446886842000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285559,3942636,35.604255,-83.367313,Upper Oconaluftee River,Kephart Prong,3330.588623,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886842000,GRSM,UNR,,5,,,Kephart Prong Trail,Oconaluftee River Parking #4,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,prob.,ATBI Ferns
0101000020E6100000BEB7DAA471D754C03CF981A6C3CC4140,121236,0101000020110F000003EC42EA64B361C10354B39B2C325041,120820,>1m <=5m,ATBI DATABASE,,1446886844000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285638,3942130,35.599714,-83.366307,Upper Oconaluftee River,Kephart Prong,3188.235596,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886844000,GRSM,UNR,,2,,,Kephart Prong Trail,Oconaluftee River Parking #4,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,prob.,ATBI Ferns
0101000020E6100000039EA28D7DD754C0D34B6008F3CC4140,121234,0101000020110F00004D8A97076FB361C16F60AA195E325041,120818,>1m <=5m,ATBI DATABASE,,1446886843000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285576,3942292,35.60116,-83.367034,Upper Oconaluftee River,Kephart Prong,3227.322021,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886843000,GRSM,UNR,,4,,,Kephart Prong Trail,Oconaluftee River Parking #4,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,prob.,ATBI Ferns
